run,policy,q_idx,question,evidence,gold_label,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_pred_label,final_pred_label,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_evidence,final_vs_evidence,improvement_type,final_NEI,action
0,always_mild,452,Keanu Reeves was in Trivium,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Keanu Reeves was in Trivium. There is no information or credible sources to suggest that Keanu Reeves was a member of the band Trivium.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Keanu Reeves was in Trivium.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,666,The Great Gatsby is a contender for the Great American Businessman.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The novel does not depict Gatsby as a successful businessman, but rather as a self-made man who accumulated wealth through questionable means.","LABEL: NOT ENOUGH INFO
REASON: The Great Gatsby is not a businessman, but rather a fictional character in a novel, therefore there is insufficient information to support or refute the claim of him being a great American businessman.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,279,Bulgaria witnessed battles with its bordering territories.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim as it only mentions ""battles"" without providing any specific information about the locations, dates, or outcomes of these battles. Therefore, there is not enough information to confirm or deny the claim.","LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide sufficient information to support or refute the claim about Bulgaria witnessing battles with its bordering territories.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,662,Dan Martin is Canadian.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not conclusively prove that Dan Martin is Canadian. While the statement ""Dan Martin is Canadian"" is mentioned in the text, there is no additional information or context to support this claim beyond the simple statement itself. Without further evidence or context, it cannot be definitively determined whether Dan Martin is Canadian or not.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to determine whether Dan Martin is Canadian or not.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,858,Mary Marvel predates the introduction of Andrey Zvyagintsev.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim as there is no record of Mary Marvel before the 20th century, while Andrey Zvyagintsev was born in 1954.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Mary Marvel predates the introduction of Andrey Zvyagintsev.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,586,Andy Dwyer appears as Ann Perkins's unemployed slacker boyfriend.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Andy Dwyer appears as Ann Perkins's unemployed slacker boyfriend. The evidence is a statement from the Parks and Recreation TV show, which does not mention Andy Dwyer or Ann Perkins in any context related to an unemployed slacker boyfriend.","LABEL: SUPPORTED
REASON: Andy Dwyer appears as Ann Perkins's unemployed slacker boyfriend in the TV show ""Parks and Recreation.""",0.2,0.55,0.35,REFUTED,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,229,Kurt Russel and James Wan have worked together.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kurt Russell and James Wan have worked together. There is no mention of their collaboration in any credible source or interview.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Kurt Russell and James Wan have worked together.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,846,J. Cole pursued a career as a blacksmith.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no information or credible sources that suggest J. Cole has pursued a career as a blacksmith. In fact, J. Cole is a well-known rapper and songwriter, not a blacksmith.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute J. Cole's pursuit of a career as a blacksmith.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,755,"Amitabh Bachchan has won four National Film Awards for Best Actor, all after 1995.",,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim as there is no mention of Amitabh Bachchan winning any National Film Awards for Best Actor after 1995. In fact, the last time he won the award was in 1995.","LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not mention the specific years in which Amitabh Bachchan won the National Film Awards for Best Actor, and therefore does not provide sufficient information to determine whether he has won four awards after 1995.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,994,Ted Bundy married twice.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The available evidence does not support the claim that Ted Bundy was married twice. There are no credible sources or historical records indicating that he was married more than once. In fact, many sources confirm that Bundy never married. Therefore, the claim is refuted.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Ted Bundy married twice.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,855,Kangana Ranaut visited Delhi when she was sixteen.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not mention or imply that Kangana Ranaut visited Delhi at the age of 16. In fact, the evidence states that Kangana Ranaut was born in 1987 and started her acting career in the early 2000s, which means she would have been around 13-14 years old when she started her career, not 16.","LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not mention Kangana Ranaut's age or location at the time of her visit to Delhi, which is necessary to determine if she visited Delhi when she was sixteen.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,975,Tom Cruise was in an American romantic film.,,SUPPORTED,"LABEL: NOT ENOUGH INFO
REASON: Certainly! Please provide the claim you would like me to evaluate, and I will respond with my assessment in the format you requested.","LABEL: SUPPORTED
REASON: The evidence provided, which includes Tom Cruise's starring roles in American romantic films such as ""Top Gun"" and ""Jerry Maguire,"" clearly supports the claim that he has been in an American romantic film.",0.2,0.2,0.0,NOT ENOUGH INFO,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,213,Shraddha Kapoor is part of the Hindi language political party.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Shraddha Kapoor is part of any political party, let alone a Hindi language political party.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Shraddha Kapoor is part of a Hindi language political party.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,257,Joey Graceffa is an astronaut.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Joey Graceffa is an astronaut. In fact, there is no information in the provided text to indicate that he has any experience or training in space travel.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support the claim that Joey Graceffa is an astronaut.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,352,Miles Teller attended Stanford University.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Miles Teller attended Stanford University. There is no mention of him attending Stanford in any reliable sources, such as his official website, IMDB, or Wikipedia.","LABEL: NOT ENOUGH INFO
REASON: Miles Teller's academic history is not publicly disclosed, and there is insufficient evidence to confirm or refute his attendance at Stanford University.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,629,Fernando Alonso has a full name.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Fernando Alonso has a full name. In fact, it only provides his first and last name, which is a common format for names in many cultures.","LABEL: SUPPORTED
REASON: Fernando Alonso's full name is Fernando Alberto Alonso Díaz.",0.2,0.55,0.35,REFUTED,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,131,Spider-Man appears in a superhero shared universe.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Spider-Man appears in a superhero shared universe. While it is possible that Spider-Man could be a part of such a universe, the provided evidence does not provide any concrete information to support this claim.","LABEL: SUPPORTED
REASON: Spider-Man has appeared in multiple superhero shared universes, including the Marvel Cinematic Universe and the Sony Pictures Universe of Marvel Characters, which are both part of a larger superhero shared universe.",0.2,0.55,0.35,REFUTED,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,49,Zootopia was made by a corporation.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The movie's credits list Walt Disney Pictures as the production company, indicating that it was produced by a single entity rather than a corporation.","LABEL: NOT ENOUGH INFO
REASON: The claim that Zootopia was made by a corporation is not supported by the provided evidence, as there is no information on the corporation's involvement in the film's production.",0.2,0.2,0.0,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,66,Ellen DeGeneres is a star of Ellen.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Ellen DeGeneres is a star of the TV show ""Ellen."" The show is named after its titular character, Ellen DeGeneres, but she is not a star of the show.","LABEL: SUPPORTED
REASON: Ellen DeGeneres is the star of the TV show ""Ellen"".",0.2,0.55,0.35,REFUTED,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,382,Love & Friendship has an American dancer.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not mention anything about an American dancer in Love & Friendship. In fact, the film is set in 18th century England and follows the lives of two sisters, Elizabeth Bennet and her younger sister Jane, as they navigate love, friendship, and societal expectations. There is no indication in the evidence provided that an American dancer appears in the movie.","LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide enough information to determine whether there is an American dancer in Love & Friendship.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,922,Jeffrey Dahmer was also called the Milwaukee Cannibal by police working on the case.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Jeffrey Dahmer was called the ""Milwaukee Cannibal"" by police working on the case is refuted by the lack of evidence in the provided text.","LABEL: NOT ENOUGH INFO
REASON: The claim that Jeffrey Dahmer was called the ""Milwaukee Cannibal"" by police working on the case is not supported by the provided evidence, as there is no information in the given text about any such label being used by police.",0.2,0.2,0.0,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,108,Rob Lowe is diabetic.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: There is no credible evidence or direct statement from Rob Lowe himself to confirm that he is diabetic. In fact, there are several interviews and articles where he discusses his health and fitness routine, but does not mention anything about being diabetic.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Rob Lowe is diabetic.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,393,Injustice 2's protagonist is an American programmer.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The source does not provide sufficient evidence to support the claim that the protagonist of Injustice 2 is an American programmer. While the source mentions that the protagonist is a ""programmer,"" it does not specify their nationality or profession.","LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide enough information to determine whether the protagonist of Injustice 2 is an American programmer or not.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,513,Venom is commonly associated with Iron Man.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Venom is commonly associated with Iron Man. While Iron Man and Venom have interacted in comics and other media, their association is not as clear-cut or widespread as other superhero pairings.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to clearly associate Venom with Iron Man.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,353,Tamera Mowry has a fraternal twin.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Tamera Mowry has a fraternal twin is refuted by the lack of any credible evidence or sources to support this statement.","LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide sufficient information to determine whether Tamera Mowry has a fraternal twin or not.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,436,Chris Stapleton is Buddhist.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: There is no direct evidence to suggest that Chris Stapleton practices Buddhism. While he has expressed admiration for the philosophy and has incorporated some of its elements into his music, there is no confirmation from him or any reliable sources that he follows the religion as a whole.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to determine Chris Stapleton's religious beliefs.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,23,Pluto is a dwarf planet inside the Kuiper belt.,,SUPPORTED,"LABEL: REFUTED
REASON: The definition of a dwarf planet adopted by the International Astronomical Union (IAU) in 2006 explicitly excludes Pluto from this category, defining it as a celestial body that (a) is in orbit around the Sun, (b) has sufficient mass for its self-gravity to overcome rigid body forces so that it assumes a hydrostatic equilibrium shape, (c) has not cleared the neighborhood around its orbit. Pluto does not meet criteria (b) and (c), as it is too small and has a highly eccentric orbit overlapping with other Kuiper belt objects.","LABEL: SUPPORTED
REASON: Pluto's status as a dwarf planet is supported by its small size and irregular orbit compared to other planets in our solar system.",0.2,0.55,0.35,REFUTED,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,677,Dementia is the new band name for AC/DC.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Dementia is the new band name for AC/DC is refuted by the lack of any official announcement or confirmation from the band themselves.","LABEL: NOT ENOUGH INFO
REASON: The claim that Dementia is the new band name for AC/DC lacks sufficient evidence to support or refute it, and therefore more information is needed to determine its validity.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,631,Franklin D. Roosevelt was born.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Franklin D. Roosevelt was born.","LABEL: SUPPORTED
REASON: Franklin D. Roosevelt was born on January 30, 1882, in Hyde Park, New York, according to historical records and birth certificates.",0.2,0.55,0.35,REFUTED,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,799,The Marvel Cinematic Universe's first screening was in Los Angeles.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that the Marvel Cinematic Universe's first screening was in Los Angeles. The article ""The History of the Marvel Cinematic Universe"" on Marvel.com states that the first screening of the Marvel Cinematic Universe was in 2008, but does not specify the location. Therefore, there is insufficient evidence to support the claim that the first screening was in Los Angeles.","LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not provide enough information to determine whether the Marvel Cinematic Universe's first screening was in Los Angeles or not.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,535,Boris Karloff was awarded a Nobel Peace Prize.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The Nobel Peace Prize is awarded annually to individuals or organizations who have made outstanding contributions to the promotion of peace and conflict resolution. Boris Karloff was an actor known for his roles in horror movies, and there is no evidence to suggest that he was awarded a Nobel Peace Prize.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Boris Karloff was awarded a Nobel Peace Prize.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,713,The star of The New Adventures of Old Christine won a Tony.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The Tony Awards are for Broadway productions, not television shows like The New Adventures of Old Christine.","LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not mention the winner of a Tony Award for the star of The New Adventures of Old Christine.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,318,The Guntur district is located within Andhra Pradesh.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not mention the location of Guntur district within Andhra Pradesh.","LABEL: SUPPORTED
REASON: The Guntur district is located within Andhra Pradesh, according to the official website of the Government of Andhra Pradesh.",0.2,0.55,0.35,REFUTED,SUPPORTED,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,False,always_mild
0,always_mild,778,Chris Hemsworth disappeared in Star Trek.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Chris Hemsworth disappeared in Star Trek is refuted by the fact that Chris Hemsworth has never appeared in any Star Trek movie or TV show.","LABEL: NOT ENOUGH INFO
REASON: There is insufficient evidence to support or refute the claim that Chris Hemsworth disappeared in Star Trek.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
0,always_mild,790,Sunrise created Ghost in the Shell.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Sunrise created Ghost in the Shell is refuted by the fact that the original anime series was created by Mamoru Oshii and Production I.G in 1995, which predates the establishment of Sunrise in 1996.","LABEL: NOT ENOUGH INFO
REASON: The evidence provided does not sufficiently support the claim that Sunrise created Ghost in the Shell.",0.2,0.55,0.35,REFUTED,NOT ENOUGH INFO,False,True,0.0,0.0,0.0,0.0,neutral,neutral,fixed,True,always_mild
