run,policy,q_idx,question,evidence,gold_label,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_pred_label,final_pred_label,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_evidence,final_vs_evidence,improvement_type,final_NEI,action
0,base,886,Missing is directed by a person.,,SUPPORTED,"LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - The provided evidence does not provide enough information to determine whether ""Missing"" is directed by a person or not.","LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - The provided evidence does not provide enough information to determine whether ""Missing"" is directed by a person or not.",0.2,0.2,0.0,NOT ENOUGH INFO,NOT ENOUGH INFO,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,True,base_keep
0,base,959,Jet Li was in The Forbidden Kingdom with Jackie Chan.,,SUPPORTED,"LABEL: REFUTED
REASON: The movie ""The Forbidden Kingdom"" does not feature Jackie Chan or Jet Li as cast members, so the claim that they were in the movie together is false.","LABEL: REFUTED
REASON: The movie ""The Forbidden Kingdom"" does not feature Jackie Chan or Jet Li as cast members, so the claim that they were in the movie together is false.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,985,The United States is entirely in NATO.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that the United States is entirely in NATO. While the United States is a member of NATO, it is not the entire country that is part of the alliance. There are many parts of the United States that are not within the boundaries of NATO.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that the United States is entirely in NATO. While the United States is a member of NATO, it is not the entire country that is part of the alliance. There are many parts of the United States that are not within the boundaries of NATO.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,972,"Penny Dreadful has Dorian Gray, the character.",,SUPPORTED,"LABEL: REFUTED
REASON: The show does not feature any direct reference or appearance of Dorian Gray, a character from the novel ""The Picture of Dorian Gray"" by Oscar Wilde.","LABEL: REFUTED
REASON: The show does not feature any direct reference or appearance of Dorian Gray, a character from the novel ""The Picture of Dorian Gray"" by Oscar Wilde.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,481,Michael J. Fox had a virus.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not suggest that Michael J. Fox had a virus. There is no direct confirmation or mention of a virus in the article.","LABEL: REFUTED
REASON: The provided evidence does not suggest that Michael J. Fox had a virus. There is no direct confirmation or mention of a virus in the article.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,588,Kolyma has reserves of natural resources.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not mention any specific reserves of natural resources in Kolyma, or the size or quality of such reserves. Therefore, it can be refuted that Kolyma has reserves of natural resources.","LABEL: REFUTED
REASON: The evidence provided does not mention any specific reserves of natural resources in Kolyma, or the size or quality of such reserves. Therefore, it can be refuted that Kolyma has reserves of natural resources.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,916,Leonardo da Vinci made discoveries in a field of science.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Leonardo da Vinci made discoveries in a field of science. While Leonardo da Vinci was a polymath and made significant contributions to various fields, there is no specific evidence in the provided text that he made discoveries in a particular field of science.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Leonardo da Vinci made discoveries in a field of science. While Leonardo da Vinci was a polymath and made significant contributions to various fields, there is no specific evidence in the provided text that he made discoveries in a particular field of science.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,428,Rachel McAdams was acting in America.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not mention any information about Rachel McAdams acting in America, therefore it is refuted.","LABEL: REFUTED
REASON: The provided evidence does not mention any information about Rachel McAdams acting in America, therefore it is refuted.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,259,Miss Peregrine's Home for Peculiar Children was directed by a vegan.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: There is no direct evidence in the provided information to suggest that Tim Burton is a vegan. While the article mentions that Burton follows a ""plant-based"" diet, it does not explicitly state that he is a vegan. Additionally, the term ""plant-based"" can encompass a variety of diets, including vegetarian and flexitarian options, rather than exclusively vegan.","LABEL: REFUTED
REASON: There is no direct evidence in the provided information to suggest that Tim Burton is a vegan. While the article mentions that Burton follows a ""plant-based"" diet, it does not explicitly state that he is a vegan. Additionally, the term ""plant-based"" can encompass a variety of diets, including vegetarian and flexitarian options, rather than exclusively vegan.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,359,Shia LaBeouf appeared in the Indiana Jones film franchise.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Shia LaBeouf appeared in the Indiana Jones film franchise. The provided image is of Shia LaBeouf in a different movie, ""Holes,"" and does not show him in any Indiana Jones films. Therefore, the claim is refuted.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that Shia LaBeouf appeared in the Indiana Jones film franchise. The provided image is of Shia LaBeouf in a different movie, ""Holes,"" and does not show him in any Indiana Jones films. Therefore, the claim is refuted.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,457,Sunrise created a co-production with a design studio.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not mention a co-production with a design studio.","LABEL: REFUTED
REASON: The provided evidence does not mention a co-production with a design studio.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,633,Ted Kaczynski died in a village.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Ted Kaczynski died in a village is refuted by the available evidence, which indicates that he is still alive and incarcerated in a federal prison.","LABEL: REFUTED
REASON: The claim that Ted Kaczynski died in a village is refuted by the available evidence, which indicates that he is still alive and incarcerated in a federal prison.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,286,Jim Carrey is a novelist.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not suggest that Jim Carrey is a novelist. While he is an actor and comedian, there is no information provided to indicate that he has written any novels.","LABEL: REFUTED
REASON: The provided evidence does not suggest that Jim Carrey is a novelist. While he is an actor and comedian, there is no information provided to indicate that he has written any novels.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,431,Elementary has Jon Michael Hill in its cast.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not suggest that Jon Michael Hill is a member of the cast of Elementary. In fact, there is no information available on Jon Michael Hill's current acting projects or roles. Therefore, it can be concluded that he is not in the cast of Elementary.","LABEL: REFUTED
REASON: The provided evidence does not suggest that Jon Michael Hill is a member of the cast of Elementary. In fact, there is no information available on Jon Michael Hill's current acting projects or roles. Therefore, it can be concluded that he is not in the cast of Elementary.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,452,Keanu Reeves was in Trivium,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Keanu Reeves was in Trivium. There is no information or credible sources to suggest that Keanu Reeves was a member of the band Trivium.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Keanu Reeves was in Trivium. There is no information or credible sources to suggest that Keanu Reeves was a member of the band Trivium.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,76,Sharon Stone is a person.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not prove that Sharon Stone is a person, as it only shows a picture of an actress with the same name. Without more information or direct proof, it cannot be concluded that the person in the picture is the same Sharon Stone.","LABEL: REFUTED
REASON: The provided evidence does not prove that Sharon Stone is a person, as it only shows a picture of an actress with the same name. Without more information or direct proof, it cannot be concluded that the person in the picture is the same Sharon Stone.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,997,Year Zero was released by Interscope Records.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Year Zero was released by Interscope Records. The album was actually released in 2007 on Reprise Records, which is a different record label.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Year Zero was released by Interscope Records. The album was actually released in 2007 on Reprise Records, which is a different record label.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,233,Rain Man won an Oscar for Best Actor.,,SUPPORTED,"LABEL: REFUTED
REASON: The movie ""Rain Man"" did not win an Oscar for Best Actor. The award went to Robert De Niro for his role in ""Raging Bull.""","LABEL: REFUTED
REASON: The movie ""Rain Man"" did not win an Oscar for Best Actor. The award went to Robert De Niro for his role in ""Raging Bull.""",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,245,Mark Zuckerberg and his four roommates co-founded a website.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no mention of Mark Zuckerberg or his roommates founding a website.","LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no mention of Mark Zuckerberg or his roommates founding a website.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,666,The Great Gatsby is a contender for the Great American Businessman.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The novel does not depict Gatsby as a successful businessman, but rather as a self-made man who accumulated wealth through questionable means.","LABEL: REFUTED
REASON: The novel does not depict Gatsby as a successful businessman, but rather as a self-made man who accumulated wealth through questionable means.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,279,Bulgaria witnessed battles with its bordering territories.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim as it only mentions ""battles"" without providing any specific information about the locations, dates, or outcomes of these battles. Therefore, there is not enough information to confirm or deny the claim.","LABEL: REFUTED
REASON: The provided evidence does not support the claim as it only mentions ""battles"" without providing any specific information about the locations, dates, or outcomes of these battles. Therefore, there is not enough information to confirm or deny the claim.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,662,Dan Martin is Canadian.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not conclusively prove that Dan Martin is Canadian. While the statement ""Dan Martin is Canadian"" is mentioned in the text, there is no additional information or context to support this claim beyond the simple statement itself. Without further evidence or context, it cannot be definitively determined whether Dan Martin is Canadian or not.","LABEL: REFUTED
REASON: The evidence provided does not conclusively prove that Dan Martin is Canadian. While the statement ""Dan Martin is Canadian"" is mentioned in the text, there is no additional information or context to support this claim beyond the simple statement itself. Without further evidence or context, it cannot be definitively determined whether Dan Martin is Canadian or not.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,65,John McEnroe is known for his confrontational off-court behavior.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that John McEnroe is known for his confrontational off-court behavior is refuted by the lack of significant evidence supporting this statement. While McEnroe has been involved in several notable on-court disputes during his tennis career, there is no substantial evidence to suggest he is known for his off-court behavior.","LABEL: REFUTED
REASON: The claim that John McEnroe is known for his confrontational off-court behavior is refuted by the lack of significant evidence supporting this statement. While McEnroe has been involved in several notable on-court disputes during his tennis career, there is no substantial evidence to suggest he is known for his off-court behavior.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,836,There are Americans in The Leftovers's cast.,,SUPPORTED,"LABEL: REFUTED
REASON: Based on the provided information, there is no evidence to suggest that any of the actors in The Leftovers are American. The show features a diverse cast of actors from various countries, including Australia, Canada, and the United Kingdom.","LABEL: REFUTED
REASON: Based on the provided information, there is no evidence to suggest that any of the actors in The Leftovers are American. The show features a diverse cast of actors from various countries, including Australia, Canada, and the United Kingdom.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,858,Mary Marvel predates the introduction of Andrey Zvyagintsev.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim as there is no record of Mary Marvel before the 20th century, while Andrey Zvyagintsev was born in 1954.","LABEL: REFUTED
REASON: The evidence provided does not support the claim as there is no record of Mary Marvel before the 20th century, while Andrey Zvyagintsev was born in 1954.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,586,Andy Dwyer appears as Ann Perkins's unemployed slacker boyfriend.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Andy Dwyer appears as Ann Perkins's unemployed slacker boyfriend. The evidence is a statement from the Parks and Recreation TV show, which does not mention Andy Dwyer or Ann Perkins in any context related to an unemployed slacker boyfriend.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that Andy Dwyer appears as Ann Perkins's unemployed slacker boyfriend. The evidence is a statement from the Parks and Recreation TV show, which does not mention Andy Dwyer or Ann Perkins in any context related to an unemployed slacker boyfriend.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,229,Kurt Russel and James Wan have worked together.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kurt Russell and James Wan have worked together. There is no mention of their collaboration in any credible source or interview.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Kurt Russell and James Wan have worked together. There is no mention of their collaboration in any credible source or interview.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,846,J. Cole pursued a career as a blacksmith.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no information or credible sources that suggest J. Cole has pursued a career as a blacksmith. In fact, J. Cole is a well-known rapper and songwriter, not a blacksmith.","LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no information or credible sources that suggest J. Cole has pursued a career as a blacksmith. In fact, J. Cole is a well-known rapper and songwriter, not a blacksmith.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,755,"Amitabh Bachchan has won four National Film Awards for Best Actor, all after 1995.",,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim as there is no mention of Amitabh Bachchan winning any National Film Awards for Best Actor after 1995. In fact, the last time he won the award was in 1995.","LABEL: REFUTED
REASON: The provided evidence does not support the claim as there is no mention of Amitabh Bachchan winning any National Film Awards for Best Actor after 1995. In fact, the last time he won the award was in 1995.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,192,Bonnie Hunt was in a movie.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not mention Bonnie Hunt being in any movies.","LABEL: REFUTED
REASON: The provided evidence does not mention Bonnie Hunt being in any movies.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,351,Newfoundland and Labrador is Canada's most linguistically homogeneous.,,SUPPORTED,"LABEL: REFUTED
REASON: The claim is refuted by the existence of linguistic diversity in Newfoundland and Labrador, including the presence of Indigenous languages and dialects, as well as regional variations in English and French.","LABEL: REFUTED
REASON: The claim is refuted by the existence of linguistic diversity in Newfoundland and Labrador, including the presence of Indigenous languages and dialects, as well as regional variations in English and French.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,994,Ted Bundy married twice.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The available evidence does not support the claim that Ted Bundy was married twice. There are no credible sources or historical records indicating that he was married more than once. In fact, many sources confirm that Bundy never married. Therefore, the claim is refuted.","LABEL: REFUTED
REASON: The available evidence does not support the claim that Ted Bundy was married twice. There are no credible sources or historical records indicating that he was married more than once. In fact, many sources confirm that Bundy never married. Therefore, the claim is refuted.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,855,Kangana Ranaut visited Delhi when she was sixteen.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not mention or imply that Kangana Ranaut visited Delhi at the age of 16. In fact, the evidence states that Kangana Ranaut was born in 1987 and started her acting career in the early 2000s, which means she would have been around 13-14 years old when she started her career, not 16.","LABEL: REFUTED
REASON: The provided evidence does not mention or imply that Kangana Ranaut visited Delhi at the age of 16. In fact, the evidence states that Kangana Ranaut was born in 1987 and started her acting career in the early 2000s, which means she would have been around 13-14 years old when she started her career, not 16.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,991,Lionel Messi won the Golden Shoe in the 2005 FIFA World Youth Championship.,,SUPPORTED,"LABEL: REFUTED
REASON: The Golden Shoe award was not given out in the 2005 FIFA World Youth Championship, as it was only introduced in 2006.","LABEL: REFUTED
REASON: The Golden Shoe award was not given out in the 2005 FIFA World Youth Championship, as it was only introduced in 2006.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,636,Kim Basinger is a person.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not provide any information about Kim Basinger's existence as a person, and therefore cannot be used to support this claim.","LABEL: REFUTED
REASON: The provided evidence does not provide any information about Kim Basinger's existence as a person, and therefore cannot be used to support this claim.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,272,"Time Lords' space/time travel machines are called TARDISes, an acronym for Time And Relative Dimension In Space.",,NOT ENOUGH INFO,"LABEL: SUPPORTED
REASON: The term ""TARDIS"" is consistently used in Doctor Who media to refer to the Time Lords' space/time travel machines, indicating that it is indeed their official name.","LABEL: SUPPORTED
REASON: The term ""TARDIS"" is consistently used in Doctor Who media to refer to the Time Lords' space/time travel machines, indicating that it is indeed their official name.",0.2,0.2,0.0,SUPPORTED,SUPPORTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,626,The brown bear is capable of producing milk.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that brown bears are capable of producing milk. There is no scientific evidence or research that suggests brown bears have the ability to produce milk. In fact, bears do not have mammary glands and therefore cannot produce milk.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that brown bears are capable of producing milk. There is no scientific evidence or research that suggests brown bears have the ability to produce milk. In fact, bears do not have mammary glands and therefore cannot produce milk.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,975,Tom Cruise was in an American romantic film.,,SUPPORTED,"LABEL: NOT ENOUGH INFO
REASON: Certainly! Please provide the claim you would like me to evaluate, and I will respond with my assessment in the format you requested.","LABEL: NOT ENOUGH INFO
REASON: Certainly! Please provide the claim you would like me to evaluate, and I will respond with my assessment in the format you requested.",0.2,0.2,0.0,NOT ENOUGH INFO,NOT ENOUGH INFO,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,True,base_keep
0,base,213,Shraddha Kapoor is part of the Hindi language political party.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Shraddha Kapoor is part of any political party, let alone a Hindi language political party.","LABEL: REFUTED
REASON: The evidence provided does not suggest that Shraddha Kapoor is part of any political party, let alone a Hindi language political party.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,148,Cheyenne Jackson has appeared in a number of films.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not support this claim as it only mentions Cheyenne Jackson's stage roles, not film appearances.","LABEL: REFUTED
REASON: The provided evidence does not support this claim as it only mentions Cheyenne Jackson's stage roles, not film appearances.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,257,Joey Graceffa is an astronaut.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Joey Graceffa is an astronaut. In fact, there is no information in the provided text to indicate that he has any experience or training in space travel.","LABEL: REFUTED
REASON: The evidence provided does not suggest that Joey Graceffa is an astronaut. In fact, there is no information in the provided text to indicate that he has any experience or training in space travel.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,352,Miles Teller attended Stanford University.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Miles Teller attended Stanford University. There is no mention of him attending Stanford in any reliable sources, such as his official website, IMDB, or Wikipedia.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that Miles Teller attended Stanford University. There is no mention of him attending Stanford in any reliable sources, such as his official website, IMDB, or Wikipedia.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,629,Fernando Alonso has a full name.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Fernando Alonso has a full name. In fact, it only provides his first and last name, which is a common format for names in many cultures.","LABEL: REFUTED
REASON: The evidence provided does not suggest that Fernando Alonso has a full name. In fact, it only provides his first and last name, which is a common format for names in many cultures.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
