mode,run,q_idx,question,reference,answer,gold_ok,pred_ok,score,threshold,judge_ok,ent,con,selfcheck
full,0,230,what is the meaning of the word autumn,connotations of the passing of the year,"The meaning of the word autumn is the season between summer and winter, marked by falling leaves, cooler temperatures, and shorter days",False,True,0.09584797414761069,0.08,True,0.003923261538147926,0.007730337791144848,0.0018498548597563058
full,0,230,what is the meaning of the word autumn,connotations of the passing of the year,"The meaning of the word autumn is the season between summer and winter, marked by falling leaves, cooler temperatures, and shorter days",False,True,0.09584797414761069,0.08,True,0.003923261538147926,0.007730337791144848,0.0018498548597563058
full,0,230,what is the meaning of the word autumn,connotations of the passing of the year,"The meaning of the word autumn is the season between summer and winter, marked by falling leaves, cooler temperatures, and shorter days",False,True,0.09584797414761069,0.08,True,0.003923261538147926,0.007730337791144848,0.0018498548597563058
full,0,401,when did the new day win the tag team titles,2016,"The New Day won the WWE Tag Team Titles on November 16, 2016",True,False,0.07074439851533841,0.08,True,0.019080936908721924,0.02016463316977024,0.24983001805958338
full,0,401,when did the new day win the tag team titles,2016,"The New Day won the WWE Tag Team Titles on November 16, 2016",True,False,0.07074439851533841,0.08,True,0.019080936908721924,0.02016463316977024,0.24983001805958338
full,0,401,when did the new day win the tag team titles,2016,"The New Day won the WWE Tag Team Titles on November 16, 2016",True,False,0.07074439851533841,0.08,True,0.019080936908721924,0.02016463316977024,0.24983001805958338
full,0,401,when did the new day win the tag team titles,2016,"The New Day won the WWE Tag Team Titles on November 16, 2016",True,False,0.07074439851533841,0.08,True,0.019080936908721924,0.02016463316977024,0.24983001805958338
full,0,192,what type of business is chamber of commerce,a form of business network,Chamber of Commerce is a type of business organization,False,True,0.13352130675547597,0.08,True,0.00549318315461278,0.005291834007948637,0.0011183390161022544
full,0,192,what type of business is chamber of commerce,a form of business network,Chamber of Commerce is a type of business organization,False,True,0.13352130675547597,0.08,True,0.00549318315461278,0.005291834007948637,0.0011183390161022544
full,0,192,what type of business is chamber of commerce,a form of business network,Chamber of Commerce is a type of business organization,False,True,0.13352130675547597,0.08,True,0.00549318315461278,0.005291834007948637,0.0011183390161022544
full,0,192,what type of business is chamber of commerce,a form of business network,Chamber of Commerce is a type of business organization,False,True,0.13352130675547597,0.08,True,0.00549318315461278,0.005291834007948637,0.0011183390161022544
full,0,192,what type of business is chamber of commerce,a form of business network,Chamber of Commerce is a type of business organization,False,True,0.13352130675547597,0.08,True,0.00549318315461278,0.005291834007948637,0.0011183390161022544
full,0,201,where did you go to drink during prohibition,Speakeasies,Speakeasy,False,True,0.34520240451546597,0.08,True,0.869550883769989,0.06146463006734848,0.0997706726193428
full,0,201,where did you go to drink during prohibition,Speakeasies,Speakeasy,False,True,0.34520240451546597,0.08,True,0.869550883769989,0.06146463006734848,0.0997706726193428
full,0,201,where did you go to drink during prohibition,Speakeasies,Speakeasy,False,True,0.34520240451546597,0.08,True,0.869550883769989,0.06146463006734848,0.0997706726193428
full,0,201,where did you go to drink during prohibition,Speakeasies,Speakeasy,False,True,0.34520240451546597,0.08,True,0.869550883769989,0.06146463006734848,0.0997706726193428
full,0,201,where did you go to drink during prohibition,Speakeasies,Speakeasy,False,True,0.34520240451546597,0.08,True,0.869550883769989,0.06146463006734848,0.0997706726193428
full,0,489,when does closure of the ductus arteriosus occur,birth,Closure of the ductus arteriosus typically occurs between 24 and 72 hours after birth,True,False,0.04890218243655056,0.08,True,0.013968934305012226,0.0038524249102920294,0.7498168933088891
full,0,489,when does closure of the ductus arteriosus occur,birth,Closure of the ductus arteriosus typically occurs between 24 and 72 hours after birth,True,False,0.04890218243655056,0.08,True,0.013968934305012226,0.0038524249102920294,0.7498168933088891
full,0,651,where is south pole located on a map,on the continent of Antarctica,The South Pole is located on a map in Antarctica,False,True,0.14907122761734715,0.08,True,0.06851787120103836,0.0047637540847063065,0.0009094900451600552
full,0,651,where is south pole located on a map,on the continent of Antarctica,The South Pole is located on a map in Antarctica,False,True,0.14907122761734715,0.08,True,0.06851787120103836,0.0047637540847063065,0.0009094900451600552
full,0,651,where is south pole located on a map,on the continent of Antarctica,The South Pole is located on a map in Antarctica,False,True,0.14907122761734715,0.08,True,0.06851787120103836,0.0047637540847063065,0.0009094900451600552
full,0,651,where is south pole located on a map,on the continent of Antarctica,The South Pole is located on a map in Antarctica,False,True,0.14907122761734715,0.08,True,0.06851787120103836,0.0047637540847063065,0.0009094900451600552
full,0,651,where is south pole located on a map,on the continent of Antarctica,The South Pole is located on a map in Antarctica,False,True,0.14907122761734715,0.08,True,0.06851787120103836,0.0047637540847063065,0.0009094900451600552
full,0,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,"Three movies made from Agatha Christie's novels are ""And Then There Were None"" (1945), ""Murder on the Orient Express"" (1974), and ""Death on the Nile"" (1978)",False,True,0.260123908582652,0.08,True,0.5488465428352356,0.013919643126428127,0.006823391770012677
full,0,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,"Three movies made from Agatha Christie's novels are ""And Then There Were None"" (1945), ""Murder on the Orient Express"" (1974), and ""Death on the Nile"" (1978)",False,True,0.260123908582652,0.08,True,0.5488465428352356,0.013919643126428127,0.006823391770012677
full,0,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,"Three movies made from Agatha Christie's novels are ""And Then There Were None"" (1945), ""Murder on the Orient Express"" (1974), and ""Death on the Nile"" (1978)",False,True,0.260123908582652,0.08,True,0.5488465428352356,0.013919643126428127,0.006823391770012677
full,0,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,"Three movies made from Agatha Christie's novels are ""And Then There Were None"" (1945), ""Murder on the Orient Express"" (1974), and ""Death on the Nile"" (1978)",False,True,0.260123908582652,0.08,True,0.5488465428352356,0.013919643126428127,0.006823391770012677
full,0,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,"Three movies made from Agatha Christie's novels are ""Murder on the Orient Express"" (1974), ""Death on the Nile"" (1978), and ""And Then There Were None"" (1945)",False,True,0.2551575081976199,0.08,True,0.5442256331443787,0.017374373972415924,0.004165789112448692
full,0,425,is coca cola a public or private company,Public,Coca Cola is a publicly traded company,True,False,0.07044613323477068,0.08,True,0.02186373807489872,0.005000628996640444,0.00046227185521274805
full,0,425,is coca cola a public or private company,Public,Coca Cola is a publicly traded company,True,False,0.07044613323477068,0.08,True,0.02186373807489872,0.005000628996640444,0.00046227185521274805
full,0,425,is coca cola a public or private company,Public,Coca Cola is a publicly traded company,True,False,0.07044613323477068,0.08,True,0.02186373807489872,0.005000628996640444,0.00046227185521274805
full,0,425,is coca cola a public or private company,Public,Coca Cola is a publicly traded company,True,False,0.07044613323477068,0.08,True,0.02186373807489872,0.005000628996640444,0.00046227185521274805
full,0,425,is coca cola a public or private company,Public,Coca Cola is a publicly traded company,True,False,0.07044613323477068,0.08,True,0.02186373807489872,0.005000628996640444,0.00046227185521274805
full,0,82,when was the first australian prime minister elected,Sir Edmund Barton,"The first Australian Prime Minister, Edmund Barton, was elected on January 17, 1901",False,True,0.08747660361080403,0.08,True,0.010104848071932793,0.025945808738470078,0.1992478581087198
full,0,82,when was the first australian prime minister elected,Sir Edmund Barton,"The first Australian Prime Minister, Edmund Barton, was elected on January 17, 1901",False,True,0.08747660361080403,0.08,True,0.010104848071932793,0.025945808738470078,0.1992478581087198
full,0,82,when was the first australian prime minister elected,Sir Edmund Barton,"The first Australian Prime Minister, Edmund Barton, was elected on January 17, 1901",False,True,0.08747660361080403,0.08,True,0.010104848071932793,0.025945808738470078,0.1992478581087198
full,0,82,when was the first australian prime minister elected,Sir Edmund Barton,"The first Australian Prime Minister, Edmund Barton, was elected on January 17, 1901",False,True,0.08747660361080403,0.08,True,0.010104848071932793,0.025945808738470078,0.1992478581087198
full,0,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,"The President of the United States is sworn into office on January 20th of each year, at 12:00 PM (noon) Eastern Standard Time",False,True,0.13482698024455927,0.08,True,0.0097773103043437,0.007413473445922136,0.033955901861190796
full,0,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,"The President of the United States is sworn into office on January 20th of each year, at 12:00 PM (noon) Eastern Standard Time",False,True,0.13482698024455927,0.08,True,0.0097773103043437,0.007413473445922136,0.033955901861190796
full,0,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,"The President of the United States is sworn into office on January 20th of each year, at 12:00 PM (noon) Eastern Standard Time",False,True,0.13482698024455927,0.08,True,0.0097773103043437,0.007413473445922136,0.033955901861190796
full,0,332,how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)","The Golden Gate Bridge is the famous suspension bridge in San Francisco, and it spans approximately 1.7 miles (2.7 kilometers) long",False,True,0.09147216693584279,0.08,True,0.033607665449380875,0.0064781783148646355,0.0012877837289124727
full,0,332,how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)","The Golden Gate Bridge is the famous suspension bridge in San Francisco, and it spans approximately 1.7 miles (2.7 kilometers) long",False,True,0.09147216693584279,0.08,True,0.033607665449380875,0.0064781783148646355,0.0012877837289124727
full,0,332,how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)","The Golden Gate Bridge is the famous suspension bridge in San Francisco, and it spans approximately 1.7 miles (2.7 kilometers) long",False,True,0.09147216693584279,0.08,True,0.033607665449380875,0.0064781783148646355,0.0012877837289124727
full,0,332,how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)","The Golden Gate Bridge is the famous suspension bridge in San Francisco, and it spans approximately 1.7 miles (2.7 kilometers) long",False,True,0.09147216693584279,0.08,True,0.033607665449380875,0.0064781783148646355,0.0012877837289124727
full,0,332,how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)","The Golden Gate Bridge is the famous suspension bridge in San Francisco, and it spans approximately 1.7 miles (2.7 kilometers) long",False,True,0.09147216693584279,0.08,True,0.033607665449380875,0.0064781783148646355,0.0012877837289124727
full,0,440,what is the wave length of x rays,from 0.01 to 10 nanometers,X rays have a wavelength of approximately 0.1 to 10 nanometers (nm),False,True,0.1397191381298812,0.08,True,0.06897666305303574,0.0056016347371041775,0.0008886741707101464
full,0,440,what is the wave length of x rays,from 0.01 to 10 nanometers,X rays have a wavelength of approximately 0.1 to 10 nanometers (nm),False,True,0.1397191381298812,0.08,True,0.06897666305303574,0.0056016347371041775,0.0008886741707101464
full,0,440,what is the wave length of x rays,from 0.01 to 10 nanometers,X rays have a wavelength of approximately 0.1 to 10 nanometers (nm),False,True,0.1397191381298812,0.08,True,0.06897666305303574,0.0056016347371041775,0.0008886741707101464
full,0,440,what is the wave length of x rays,from 0.01 to 10 nanometers,X rays have a wavelength of approximately 0.1 to 10 nanometers (nm),False,True,0.1397191381298812,0.08,True,0.06897666305303574,0.0056016347371041775,0.0008886741707101464
full,0,440,what is the wave length of x rays,from 0.01 to 10 nanometers,X rays have a wavelength of approximately 0.1 to 10 nanometers (nm),False,True,0.1397191381298812,0.08,True,0.06897666305303574,0.0056016347371041775,0.0008886741707101464
full,0,383,who hung the lanterns in the old north church,the church sexton Robert Newman and Captain John Pulling,The lanterns in the Old North Church were hung by Robert Newman,False,True,0.12603228157611074,0.08,True,0.0083199143409729,0.0040294392965734005,0.0006228559068404138
full,0,383,who hung the lanterns in the old north church,the church sexton Robert Newman and Captain John Pulling,The lanterns in the Old North Church were hung by Robert Newman,False,True,0.12603228157611074,0.08,True,0.0083199143409729,0.0040294392965734005,0.0006228559068404138
full,0,383,who hung the lanterns in the old north church,the church sexton Robert Newman and Captain John Pulling,The lanterns in the Old North Church were hung by Robert Newman,False,True,0.12603228157611074,0.08,True,0.0083199143409729,0.0040294392965734005,0.0006228559068404138
full,0,383,who hung the lanterns in the old north church,the church sexton Robert Newman and Captain John Pulling,The lanterns in the Old North Church were hung by Robert Newman,False,True,0.12603228157611074,0.08,True,0.0083199143409729,0.0040294392965734005,0.0006228559068404138
full,0,383,who hung the lanterns in the old north church,the church sexton Robert Newman and Captain John Pulling,The lanterns in the Old North Church were hung by Robert Newman,False,True,0.12603228157611074,0.08,True,0.0083199143409729,0.0040294392965734005,0.0006228559068404138
full,0,754,when did gimme gimme gimme start,8 January 1999,Gimme Gimme Gimme started in 1999,False,True,0.1617380777062978,0.08,True,0.29459065198898315,0.04934191703796387,0.00039225188083946705
full,0,754,when did gimme gimme gimme start,8 January 1999,Gimme Gimme Gimme started in 1999,False,True,0.1617380777062978,0.08,True,0.29459065198898315,0.04934191703796387,0.00039225188083946705
full,0,754,when did gimme gimme gimme start,8 January 1999,Gimme Gimme Gimme started in 1999,False,True,0.1617380777062978,0.08,True,0.29459065198898315,0.04934191703796387,0.00039225188083946705
full,0,754,when did gimme gimme gimme start,8 January 1999,Gimme Gimme Gimme started in 1999,False,True,0.1617380777062978,0.08,True,0.29459065198898315,0.04934191703796387,0.00039225188083946705
full,0,754,when did gimme gimme gimme start,8 January 1999,Gimme Gimme Gimme started in 1999,False,True,0.1617380777062978,0.08,True,0.29459065198898315,0.04934191703796387,0.00039225188083946705
full,0,364,where does the expression as the crow flies come from,Charles Dickens's novel Oliver Twist,"The expression ""as the crow flies"" is believed to have originated from the idea that crows, being birds, fly in a direct path between two points without any detours or deviations. This phrase is often used to describe a straight-line distance or route between two locations, as opposed to the actual distance traveled along a more complex route, such as by car or train",False,True,0.0811456087290129,0.08,False,0.41917988657951355,0.0037465279456228018,0.004920539911836386
full,0,364,where does the expression as the crow flies come from,Charles Dickens's novel Oliver Twist,"The expression ""as the crow flies"" is believed to have originated from the idea that crows, being birds, fly in a direct path between two points without any detours or deviations. This phrase is often used to describe a straight-line distance or route between two locations, as opposed to the actual distance traveled along a more complex route, such as by car or train",False,True,0.0811456087290129,0.08,False,0.41917988657951355,0.0037465279456228018,0.004920539911836386
full,0,364,where does the expression as the crow flies come from,Charles Dickens's novel Oliver Twist,"The expression ""as the crow flies"" is believed to have originated from the idea that crows, being birds, fly in a direct path between two points without any detours or deviations. This phrase is often used to describe a straight-line distance or route between two locations, as opposed to the actual distance traveled along a more complex route, such as by car or train",False,True,0.0811456087290129,0.08,False,0.41917988657951355,0.0037465279456228018,0.004920539911836386
full,0,587,what happens to the rbc in acute hemolytic reaction,rapid destruction of the donor red blood cells by host antibodies,"The RBCs in acute hemolytic reaction undergo hemolysis, which is the breakdown of red blood cells",False,True,0.28926161119605653,0.08,True,0.43859991431236267,0.01229848712682724,0.002321620238944888
full,0,587,what happens to the rbc in acute hemolytic reaction,rapid destruction of the donor red blood cells by host antibodies,"The RBCs in acute hemolytic reaction undergo hemolysis, which is the breakdown of red blood cells",False,True,0.28926161119605653,0.08,True,0.43859991431236267,0.01229848712682724,0.002321620238944888
full,0,587,what happens to the rbc in acute hemolytic reaction,rapid destruction of the donor red blood cells by host antibodies,"The RBCs in acute hemolytic reaction undergo hemolysis, which is the breakdown of red blood cells",False,True,0.28926161119605653,0.08,True,0.43859991431236267,0.01229848712682724,0.002321620238944888
full,0,587,what happens to the rbc in acute hemolytic reaction,rapid destruction of the donor red blood cells by host antibodies,"The RBCs in acute hemolytic reaction undergo hemolysis, which is the breakdown of red blood cells",False,True,0.28926161119605653,0.08,True,0.43859991431236267,0.01229848712682724,0.002321620238944888
full,0,587,what happens to the rbc in acute hemolytic reaction,rapid destruction of the donor red blood cells by host antibodies,"The RBCs in acute hemolytic reaction undergo hemolysis, which is the breakdown of red blood cells",False,True,0.28926161119605653,0.08,True,0.43859991431236267,0.01229848712682724,0.002321620238944888
full,0,755,why is the red river named the red river,named for the red-bed country of its watershed,"The Red River was named the Red River due to its distinctive red color, which is caused by the presence of iron oxide in the water",False,True,0.12364830258798992,0.08,True,0.11892277747392654,0.022089606150984764,0.0007437942549586296
full,0,755,why is the red river named the red river,named for the red-bed country of its watershed,"The Red River was named the Red River due to its distinctive red color, which is caused by the presence of iron oxide in the water",False,True,0.12364830258798992,0.08,True,0.11892277747392654,0.022089606150984764,0.0007437942549586296
full,0,755,why is the red river named the red river,named for the red-bed country of its watershed,"The Red River was named the Red River due to its distinctive red color, which is caused by the presence of iron oxide in the water",False,True,0.12364830258798992,0.08,True,0.11892277747392654,0.022089606150984764,0.0007437942549586296
full,0,755,why is the red river named the red river,named for the red-bed country of its watershed,"The Red River was named the Red River due to its distinctive red color, which is caused by the presence of iron oxide in the water",False,True,0.12364830258798992,0.08,True,0.11892277747392654,0.022089606150984764,0.0007437942549586296
full,0,755,why is the red river named the red river,named for the red-bed country of its watershed,"The Red River was named the Red River due to its distinctive red color, which is caused by the presence of iron oxide in the water",False,True,0.12364830258798992,0.08,True,0.11892277747392654,0.022089606150984764,0.0007437942549586296
full,0,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,"The phrase ""Rock chalk jayhawk"" is a cheerleading chant used by fans of the University of Kansas Jayhawks athletic teams",False,True,0.08797033300302715,0.08,False,0.6305773258209229,0.11869797110557556,0.0024925628677010536
full,0,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,"The phrase ""Rock chalk jayhawk"" is a cheerleading chant used by fans of the University of Kansas Jayhawks athletic teams",False,True,0.08797033300302715,0.08,False,0.6305773258209229,0.11869797110557556,0.0024925628677010536
full,0,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,"The phrase ""Rock chalk jayhawk"" is a cheerleading chant used by fans of the University of Kansas Jayhawks athletic teams",False,True,0.08797033300302715,0.08,False,0.6305773258209229,0.11869797110557556,0.0024925628677010536
full,0,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,"The phrase ""Rock chalk jayhawk"" is a cheerleading chant used by fans of the University of Kansas Jayhawks athletic teams",False,True,0.08797033300302715,0.08,False,0.6305773258209229,0.11869797110557556,0.0024925628677010536
full,0,351,where does the phrase rock chalk jayhawk come from,the university's science club in 1886,"The phrase ""Rock chalk jayhawk"" is a cheerleading chant used by fans of the University of Kansas Jayhawks athletic teams",False,True,0.08797033300302715,0.08,False,0.6305773258209229,0.11869797110557556,0.0024925628677010536
full,0,797,where does a brisket come from on a cow,the breast or lower chest,Brisket comes from the chest area of a cow,False,True,0.10569971353381345,0.08,True,0.005581492558121681,0.022971240803599358,0.0007859677425585687
full,0,797,where does a brisket come from on a cow,the breast or lower chest,Brisket comes from the chest area of a cow,False,True,0.10569971353381345,0.08,True,0.005581492558121681,0.022971240803599358,0.0007859677425585687
full,0,797,where does a brisket come from on a cow,the breast or lower chest,Brisket comes from the chest area of a cow,False,True,0.10569971353381345,0.08,True,0.005581492558121681,0.022971240803599358,0.0007859677425585687
full,0,797,where does a brisket come from on a cow,the breast or lower chest,Brisket comes from the chest area of a cow,False,True,0.10569971353381345,0.08,True,0.005581492558121681,0.022971240803599358,0.0007859677425585687
full,0,797,where does a brisket come from on a cow,the breast or lower chest,Brisket comes from the chest area of a cow,False,True,0.10569971353381345,0.08,True,0.005581492558121681,0.022971240803599358,0.0007859677425585687
full,0,788,when did little house on the praire air,"September 11, 1974 (1974-09-11) – March 21, 1983",The Little House on the Prairie aired from 1974 to 1983,False,True,0.10914005430953287,0.08,True,0.059958066791296005,0.012924003414809704,0.0014666400384157896
full,0,788,when did little house on the praire air,"September 11, 1974 (1974-09-11) – March 21, 1983",The Little House on the Prairie aired from 1974 to 1983,False,True,0.10914005430953287,0.08,True,0.059958066791296005,0.012924003414809704,0.0014666400384157896
full,0,788,when did little house on the praire air,"September 11, 1974 (1974-09-11) – March 21, 1983",The Little House on the Prairie aired from 1974 to 1983,False,True,0.10914005430953287,0.08,True,0.059958066791296005,0.012924003414809704,0.0014666400384157896
full,0,788,when did little house on the praire air,"September 11, 1974 (1974-09-11) – March 21, 1983",The Little House on the Prairie aired from 1974 to 1983,False,True,0.10914005430953287,0.08,True,0.059958066791296005,0.012924003414809704,0.0014666400384157896
full,0,788,when did little house on the praire air,"September 11, 1974 (1974-09-11) – March 21, 1983",The Little House on the Prairie aired from 1974 to 1983,False,True,0.10914005430953287,0.08,True,0.059958066791296005,0.012924003414809704,0.0014666400384157896
full,0,652,what is the meaning of the song fool on the hill,"a solitary figure who is not understood by others, but is actually wise","The meaning of the song ""Fool on the Hill"" is a metaphorical representation of a person who is seen as insignificant or overlooked by society, but who possesses a unique perspective or insight that others may not have",False,True,0.12216402924916034,0.08,True,0.03050391934812069,0.002668121363967657,0.0009455339459236711
full,0,652,what is the meaning of the song fool on the hill,"a solitary figure who is not understood by others, but is actually wise","The meaning of the song ""Fool on the Hill"" is a metaphorical representation of a person who is seen as insignificant or overlooked by society, but who possesses a unique perspective or insight that sets them apart",False,True,0.10914270627742403,0.08,True,0.029869873076677322,0.0028042865451425314,0.004519028472714126
full,0,652,what is the meaning of the song fool on the hill,"a solitary figure who is not understood by others, but is actually wise","The meaning of the song ""Fool on the Hill"" is a metaphorical representation of a person who is seen as insignificant or overlooked by society, but who possesses a unique perspective or insight that others may not have",False,True,0.12216402924916034,0.08,True,0.03050391934812069,0.002668121363967657,0.0009455339459236711
full,0,652,what is the meaning of the song fool on the hill,"a solitary figure who is not understood by others, but is actually wise","The meaning of the song ""Fool on the Hill"" is a metaphorical representation of a person who is seen as insignificant or overlooked by society, but who possesses a unique perspective or insight that sets them apart",False,True,0.10914270627742403,0.08,True,0.029869873076677322,0.0028042865451425314,0.004519028472714126
full,0,652,what is the meaning of the song fool on the hill,"a solitary figure who is not understood by others, but is actually wise","The meaning of the song ""Fool on the Hill"" is a metaphorical representation of a person who is seen as insignificant or overlooked by society, but who possesses a unique perspective or insight that sets them apart",False,True,0.10914270627742403,0.08,True,0.029869873076677322,0.0028042865451425314,0.004519028472714126
full,0,538,what is the time setting of game of thrones,medieval,The time setting of Game of Thrones is medieval,True,False,0.07889744319303577,0.08,True,0.0408196747303009,0.002178352791815996,0.4546699046622962
full,0,538,what is the time setting of game of thrones,medieval,The time setting of Game of Thrones is medieval,True,False,0.07889744319303577,0.08,True,0.0408196747303009,0.002178352791815996,0.4546699046622962
full,0,538,what is the time setting of game of thrones,medieval,The time setting of Game of Thrones is medieval,True,False,0.07889744319303577,0.08,True,0.0408196747303009,0.002178352791815996,0.4546699046622962
full,0,312,the father son and holy spirit in latin,in nomine Patris et Filii et Spiritus Sancti,"Filius et Spiritus Sancti (Latin for ""son and Holy Spirit"")",False,True,0.21704146221279064,0.08,False,0.6625275015830994,0.01470268052071333,0.015035510441521183
full,0,312,the father son and holy spirit in latin,in nomine Patris et Filii et Spiritus Sancti,"Filius et Spiritus Sancti (Latin for ""son and Holy Spirit"")",False,True,0.21704146221279064,0.08,False,0.6625275015830994,0.01470268052071333,0.015035510441521183
full,0,312,the father son and holy spirit in latin,in nomine Patris et Filii et Spiritus Sancti,"Filius et Spiritus Sancti (Latin for ""son and Holy Spirit"")",False,True,0.21704146221279064,0.08,False,0.6625275015830994,0.01470268052071333,0.015035510441521183
full,0,312,the father son and holy spirit in latin,in nomine Patris et Filii et Spiritus Sancti,"Filius et Spiritus Sancti (Latin for ""son and Holy Spirit"")",False,True,0.21704146221279064,0.08,False,0.6625275015830994,0.01470268052071333,0.015035510441521183
full,0,312,the father son and holy spirit in latin,in nomine Patris et Filii et Spiritus Sancti,Filius (son) et Spiritus Sancti (Holy Spirit) in Latin,False,True,0.17130019676137195,0.08,False,0.6108739972114563,0.07904712110757828,0.0019018586026504636
full,0,518,when was the canadian pacific railway started and finished,between 1881 and 1885,The Canadian Pacific Railway was started in 1881 and finished in 1885,False,True,0.12385351059449413,0.08,True,0.004543195478618145,0.005923673044890165,0.0008164625614881516
full,0,518,when was the canadian pacific railway started and finished,between 1881 and 1885,The Canadian Pacific Railway was started in 1881 and finished in 1885,False,True,0.12385351059449413,0.08,True,0.004543195478618145,0.005923673044890165,0.0008164625614881516
full,0,518,when was the canadian pacific railway started and finished,between 1881 and 1885,The Canadian Pacific Railway was started in 1881 and finished in 1885,False,True,0.12385351059449413,0.08,True,0.004543195478618145,0.005923673044890165,0.0008164625614881516
full,0,518,when was the canadian pacific railway started and finished,between 1881 and 1885,The Canadian Pacific Railway was started in 1881 and finished in 1885,False,True,0.12385351059449413,0.08,True,0.004543195478618145,0.005923673044890165,0.0008164625614881516
full,0,518,when was the canadian pacific railway started and finished,between 1881 and 1885,The Canadian Pacific Railway was started in 1881 and finished in 1885,False,True,0.12385351059449413,0.08,True,0.004543195478618145,0.005923673044890165,0.0008164625614881516
full,0,677,mount and blade with fire and sword time period,1648-51,Medieval,False,True,0.10050792732550508,0.08,False,0.557204008102417,0.03701343387365341,0.01325196586549282
full,0,677,mount and blade with fire and sword time period,1648-51,Medieval,False,True,0.10050792732550508,0.08,False,0.557204008102417,0.03701343387365341,0.01325196586549282
full,0,677,mount and blade with fire and sword time period,1648-51,Medieval,False,True,0.10050792732550508,0.08,False,0.557204008102417,0.03701343387365341,0.01325196586549282
full,0,677,mount and blade with fire and sword time period,1648-51,Medieval,False,True,0.10050792732550508,0.08,False,0.557204008102417,0.03701343387365341,0.01325196586549282
