case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,final_NEI,action
1,0,extract_K,65,if a piece of music is perceived to have changed key then we say the piece has,transposed,transposed,"If a piece of music is perceived to have changed key, we say that the piece has modulated","If a piece of music is perceived to have changed key, we say that the piece has undergone a key change",0.055381026863982906,0.24662366115499823,0.19124263429101532,False,False,0.35306495428085327,0.0269114188849926,0.5673422813415527,0.017015516757965088,neutral,entailed,still_wrong,False,extract_K10_group_sc
1,0,extract_K,537,who got the first arjun award in athletics,Gurbachan Singh Randhawa,Gurbachan Singh Randhawa,The first Arjun Award in athletics was given to P. T. Usha in 1968,FINAL ANSWER: The first Arjun Award in athletics was given to P. T. Usha in 1968,4.469584843036426e-07,0.0018723285465004188,0.0018718815880161151,False,False,0.06340042501688004,0.5033427476882935,0.0614573135972023,0.2708040773868561,contradict,neutral,still_wrong,False,extract_K10_group_sc
1,0,extract_K,538,what is the time setting of game of thrones,medieval,medieval,"The time setting of Game of Thrones is primarily set in the fictional continents of Westeros and Essos, which are located in the northwestern part of the world","The time setting of Game of Thrones is the medieval period, specifically the 15th century",0.0077467596662110436,0.10184742247832503,0.09410066281211399,False,True,0.07819729298353195,0.05992160737514496,0.1334587037563324,0.0022322232834994793,neutral,neutral,fixed,False,extract_K10_group_sc
1,0,extract_K,614,who scored the most points in their nba career,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar scored the most points in his NBA career,Kareem Abdul-Jabbar,0.11650594918887712,0.7901225228743789,0.6736165736855018,True,True,0.0021309065632522106,0.007071724161505699,0.9370265007019043,0.019077958539128304,neutral,entailed,already_correct,False,extract_K10_group_sc
1,0,extract_K,377,what rights do eu citizens have under the privacy shield,the benefits of the US Privacy Act,the benefits of the US Privacy Act,"Under the Privacy Shield, EU citizens have the right to access, correct, and delete their personal data, as well as to object to processing based on legitimate interests","The Privacy Shield framework provides certain rights to EU citizens regarding their personal data, including the right to access, rectify, and delete their personal data, as well as the right to object to processing and the right to data portability",0.0008183289160776474,0.007027420699045608,0.006209091782967961,False,False,0.01293893251568079,0.706026554107666,0.1551062911748886,0.20489297807216644,contradict,neutral,still_wrong,False,extract_K10_group_sc
1,0,detector_conditioned_extract,796,various artists the secret of my success songs,"""The Secret of My Success"" (performed by Night Ranger)","""The Secret of My Success"" (performed by Night Ranger)","The Secret of My Success is a song by various artists, including Michael McDonald, James Ingram, and Al Jarreau",The secret of my success songs by various artists,0.019887381449747592,0.18778435801974153,0.16789697656999394,False,True,0.005208947230130434,0.7362053990364075,0.05089623108506203,0.015579883009195328,contradict,neutral,fixed,False,force_extract_low_conf
1,0,detector_conditioned_extract,790,what is the cross on a letter t called,crossbar,crossbar,Cursor,CROSS,8.096476604325896e-05,0.13274294342179743,0.1326619786557542,False,False,0.3231257200241089,0.455009788274765,0.7891485691070557,0.10374606400728226,neutral,entailed,still_wrong,False,force_extract_low_conf
1,0,detector_conditioned_extract,235,when was the first star wars film released,"May 25, 1977","May 25, 1977","The first Star Wars film, ""Star Wars: Episode IV - A New Hope,"" was released in 1977","The first Star Wars film, ""Star Wars: Episode IV - A New Hope,"" was released on May 25, 1977",0.07431189772584595,0.10430000033456331,0.029988102608717357,False,True,0.05492968484759331,0.06059543043375015,0.027457566931843758,0.03121803142130375,neutral,neutral,fixed,False,force_extract_low_conf
1,0,detector_conditioned_extract,157,when did disney art of animation resort open,"May 31, 2012","May 31, 2012","The Disney Art of Animation Resort opened on May 31, 2018","The Disney Art of Animation Resort opened on May 31, 2012",0.007756181829768707,0.12578088746661895,0.11802470563685023,False,True,0.005483447574079037,0.9560443758964539,0.0074425749480724335,0.04065484181046486,contradict,neutral,fixed,False,force_extract_low_conf
1,0,detector_conditioned_extract,537,who got the first arjun award in athletics,Gurbachan Singh Randhawa,Gurbachan Singh Randhawa,The first Arjun Award in athletics was given to P. T. Usha in 1968,FINAL ANSWER: The first Arjun Award in athletics was given to P. T. Usha in 1968,4.469584843036426e-07,0.0021012308376996106,0.002100783879215307,False,False,0.06340042501688004,0.5033427476882935,0.0614573135972023,0.2708040773868561,contradict,neutral,still_wrong,False,force_extract_low_conf
1,0,detector_conditioned_extract,539,who starred in the movie on golden pond,Katharine Hepburn,Katharine Hepburn,Henry Fonda,"Henry Fonda and Katharine Hepburn starred in the movie ""On Golden Pond",0.009654366452380148,0.10811605765376053,0.09846169120138039,False,True,0.002783901523798704,0.9912831783294678,0.002241685288026929,0.009647135622799397,contradict,neutral,fixed,False,force_extract_low_conf
1,1,extract_once,186,who was the captain of the mayflower when it took the pilgrims to the new world,Christopher Jones,Christopher Jones,Captain Myles Standish,Captain Christopher Jones,0.008574252205966248,0.22141661743744345,0.2128423652314772,False,True,0.016432957723736763,0.9629862904548645,0.047252535820007324,0.009966854937374592,contradict,neutral,fixed,False,extract_once
1,1,extract_once,496,when did the second it movie come out,"September 6, 2019","September 6, 2019",1992,"The second ""It"" movie, also known as ""It Chapter Two,"" was released on September 6, 2019",0.0047844243303985946,0.11292740815967915,0.10814298382928056,False,True,0.0657067820429802,0.8458476662635803,0.012112796306610107,0.010398496873676777,contradict,neutral,fixed,False,extract_once
1,1,extract_once,538,what is the time setting of game of thrones,medieval,medieval,"The time setting of Game of Thrones is primarily set in the fictional continents of Westeros and Essos, which are located in the northwestern part of the world",The time setting of Game of Thrones is medieval,0.0077467596662110436,0.10650685322626684,0.0987600935600558,False,True,0.07819729298353195,0.05992160737514496,0.0408196747303009,0.002178352791815996,neutral,neutral,fixed,False,extract_once
1,1,extract_once,505,where does prime rib come from on a cow,the primal rib,the primal rib,Ribeye,Rib,8.477869690977973e-05,0.40114370840288605,0.4010589297059763,False,True,0.2355899065732956,0.4539623260498047,0.936211347579956,0.01293603889644146,neutral,entailed,fixed,False,extract_once
1,1,extract_once,736,who hosted and won the inagural world cup,Uruguay,Uruguay,The inaugural World Cup was hosted and won by England in 1966,The inaugural World Cup was hosted and won by Uruguay in 1930,0.00824690660542288,0.08851359241547059,0.08026668581004771,False,True,0.0039787814021110535,0.9540624022483826,0.0033245577942579985,0.00398050993680954,contradict,neutral,fixed,False,extract_once
1,1,extract_K,283,who sings angel of the morning in deadpool,Juice Newton,Juice Newton,"The singer of ""Angel of the Morning"" in Deadpool is Meredith Quill","The singer of ""Angel of the Morning"" in Deadpool is Juice Newton",0.006697062133007991,0.06188700742835951,0.05518994529535152,False,True,0.01990835927426815,0.9091778993606567,0.020329922437667847,0.011556792072951794,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,186,who was the captain of the mayflower when it took the pilgrims to the new world,Christopher Jones,Christopher Jones,Captain Myles Standish,Captain Christopher Jones,0.008574252205966248,0.1806667551806899,0.17209250297472364,False,True,0.016432957723736763,0.9629862904548645,0.047252535820007324,0.009966854937374592,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,539,who starred in the movie on golden pond,Katharine Hepburn,Katharine Hepburn,Henry Fonda,"Henry Fonda and Katharine Hepburn starred in the movie ""On Golden Pond",0.009654366452380148,0.10142760236163233,0.09177323590925218,False,True,0.002783901523798704,0.9912831783294678,0.002241685288026929,0.009647135622799397,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,496,when did the second it movie come out,"September 6, 2019","September 6, 2019",1992,"The second ""It"" movie, also known as ""It Chapter Two,"" was released on September 6, 2019",0.0047844243303985946,0.09366756453827028,0.08888314020787169,False,True,0.0657067820429802,0.8458476662635803,0.012112796306610107,0.010398496873676777,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,699,what is the second book in the alchemyst series,The Magician,The Magician,"The second book in the Alchemyst series is ""The Merchant of Dreams","The second book in the Alchemyst series is ""The Merlin Prophecy",0.00031782018806723183,0.004833260240172577,0.004515440052105345,False,False,0.0479130819439888,0.5001257061958313,0.056904494762420654,0.20478565990924835,contradict,neutral,still_wrong,False,extract_K10_group_sc
1,1,extract_K,686,who is the speaker in shooting an elephant,Orwell,Orwell,The speaker in shooting an elephant is the colonel,"The speaker in shooting an elephant is the British colonial officer, as described in the context",0.00029782705605668996,0.03357242297979081,0.03327459592373412,False,False,0.06803690642118454,0.586288332939148,0.055560026317834854,0.3141140937805176,contradict,neutral,still_wrong,False,extract_K10_group_sc
1,1,extract_K,547,when did the united states acquired puerto rico,after the Spanish–American War in the 1898 Treaty of Paris,after the Spanish–American War in the 1898 Treaty of Paris,"The United States acquired Puerto Rico in 1898, after the Spanish-American War",1898,0.1534181913049303,0.4229950674061983,0.269576876101268,True,False,0.012792893685400486,0.07631651312112808,0.8670563697814941,0.026295576244592667,neutral,entailed,regressed,False,extract_K10_group_sc
1,1,extract_K,769,when is chinese new year and what year is it,"Friday, 16 February","Friday, 16 February","Chinese New Year is on February 12th, 2023","FINAL ANSWER: Chinese New Year is on February 12th, 2023",0.00018096886976952286,0.0015307960458522429,0.00134982717608272,False,False,0.04739750176668167,0.5377862453460693,0.036039143800735474,0.331000417470932,contradict,neutral,still_wrong,False,extract_K10_group_sc
1,1,extract_K,573,who played forrest gumps mother in the 1994 film,Sally Field,Sally Field,Robin Bartlett played Forrest Gump's mother in the 1994 film,Sally Field played Forrest Gump's mother in the 1994 film,0.005861057067668297,0.1038537907350192,0.0979927336673509,False,True,0.008108814246952534,0.8827877044677734,0.0021155879367142916,0.0036935023963451385,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,538,what is the time setting of game of thrones,medieval,medieval,"The time setting of Game of Thrones is primarily set in the fictional continents of Westeros and Essos, which are located in the northwestern part of the world","The time setting of Game of Thrones is the medieval period, specifically the 15th century",0.0077467596662110436,0.0843078279048978,0.07656106823868675,False,True,0.07819729298353195,0.05992160737514496,0.1334587037563324,0.0022322232834994793,neutral,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,591,who did the united states win its independence from,the British Empire,the British Empire,The United States gained independence from Great Britain,Great Britain,0.008287566877669662,0.35265074162603716,0.3443631747483675,False,False,0.004462196957319975,0.8735567331314087,0.8285126090049744,0.011772186495363712,contradict,entailed,still_wrong,False,extract_K10_group_sc
1,1,extract_K,102,where is wind power used most in the united states,Texas,Texas,"The United States is home to several wind power hotspots, including the Great Plains, the Midwest, and coastal areas such as California and Maine","The United States uses wind power most in Texas, followed by Oklahoma, Kansas, and Iowa",0.07652086525260984,0.06186751235578837,-0.014653352896821473,False,True,0.4088628590106964,0.008416269905865192,0.010199947282671928,0.0023095153737813234,neutral,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,260,what is the genus of a bald eagle,Haliaeetus,Haliaeetus,Bald Eagle,The genus of a bald eagle is Haliaeetus,0.007252163525956804,0.08187834400793298,0.07462618048197618,False,True,0.032791558653116226,0.9257981777191162,0.10388573259115219,0.0859004408121109,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,263,who plays the dad in malcom in the middle,Bryan Cranston,Bryan Cranston,Frankie Muniz plays the dad in Malcolm in the Middle,The actor who plays the dad in Malcolm in the Middle is Bryan Cranston,0.008946778035222137,0.07906232650221,0.07011554846698786,False,True,0.003557251999154687,0.9729370474815369,0.01703188754618168,0.002545473398640752,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,extract_K,181,who starred in an officer and a gentleman,Richard Gere,Richard Gere,"Richard Gere starred in ""An Officer and a Gentleman",Richard Gere,0.11929823656188934,0.8388119138274833,0.719513677265594,True,True,0.006295814178884029,0.01895204745233059,0.9447823166847229,0.01565895415842533,neutral,entailed,already_correct,False,extract_K10_group_sc
1,1,extract_K,406,who is entitled to a trial by jury,Every person accused of a crime punishable by incarceration for more than six months,Every person accused of a crime punishable by incarceration for more than six months,"FINAL ANSWER: The Sixth Amendment to the United States Constitution guarantees the right to a trial by jury in criminal cases, as well as in civil cases where the plaintiff is seeking damages in excess of $20","FINAL ANSWER: Entitled to a trial by jury are all individuals who are charged with a crime in a court of law, as protected by the Sixth Amendment to the United States Constitution",6.393677153391658e-05,0.026808286321949877,0.02674434955041596,False,False,0.018064331263303757,0.5292479991912842,0.04473463073372841,0.41504842042922974,contradict,neutral,still_wrong,False,extract_K10_group_sc
1,1,extract_K,675,when did hootie and the blowfish come out,1986,1986,"Hootie and the Blowfish released their debut album ""Cracked Rear View"" in 1994",Hootie and the Blowfish formed in 1986,0.007234262715342654,0.0856171741291998,0.07838291141385714,False,True,0.010561672039330006,0.9252723455429077,0.017850734293460846,0.03982410579919815,contradict,neutral,fixed,False,extract_K10_group_sc
1,1,detector_conditioned_extract,539,who starred in the movie on golden pond,Katharine Hepburn,Katharine Hepburn,Henry Fonda,"Henry Fonda and Katharine Hepburn starred in the movie ""On Golden Pond",0.009654366452380148,0.10811605765376053,0.09846169120138039,False,True,0.002783901523798704,0.9912831783294678,0.002241685288026929,0.009647135622799397,contradict,neutral,fixed,False,force_extract_low_conf
1,1,detector_conditioned_extract,547,when did the united states acquired puerto rico,after the Spanish–American War in the 1898 Treaty of Paris,after the Spanish–American War in the 1898 Treaty of Paris,"The United States acquired Puerto Rico in 1898, after the Spanish-American War",1898,0.1534181913049303,0.41486376469895947,0.2614455733940292,True,False,0.012792893685400486,0.07631651312112808,0.8670563697814941,0.026295576244592667,neutral,entailed,regressed,False,mid_mix_K10_group=ANSWER_sc_rerank
1,1,detector_conditioned_extract,495,when was the first season of when calls the heart,"January 11, 2014","January 11, 2014","The first season of ""When Calls the Heart"" premiered on January 10, 2014","The first season of ""When Calls the Heart"" premiered on January 11, 2014",0.004358820971190903,0.12414470859939071,0.1197858876281998,False,True,0.008030097000300884,0.36753764748573303,0.005010778550058603,0.004794043488800526,neutral,neutral,fixed,False,force_extract_low_conf
1,1,detector_conditioned_extract,769,when is chinese new year and what year is it,"Friday, 16 February","Friday, 16 February","Chinese New Year is on February 12th, 2023","Chinese New Year is on February 16th, 2023",0.00018096886976952286,0.10065836486686043,0.10047739599709091,False,False,0.04739750176668167,0.5377862453460693,0.052665144205093384,0.01291409321129322,contradict,neutral,still_wrong,False,force_extract_low_conf
1,1,detector_conditioned_extract,66,when does ellen's new game show start,"December 18, 2017","December 18, 2017",Ellen's new game show starts on March 20th,Ellen's new game show starts on Monday,0.0044467075896990615,0.0024296717011873525,-0.002017035888511709,False,False,0.005047412123531103,0.8334181904792786,0.014713551849126816,0.253541499376297,contradict,neutral,still_wrong,False,force_extract_low_conf
1,1,detector_conditioned_extract,479,who were farmers who kept a small portion of their crops & gave the rest to the landowners,Sharecropping,Sharecropping,Serfs,The farmers who kept a small portion of their crops and gave the rest to the landowners were tenants,0.0023976448811460216,0.09177992649302069,0.08938228161187467,False,False,0.1492374837398529,0.7448287606239319,0.1114410012960434,0.008224491961300373,contradict,neutral,still_wrong,False,force_extract_low_conf
1,1,detector_conditioned_extract,485,first who wants to be a millionaire winner uk,Judith Cynthia Aline Keppel,Judith Cynthia Aline Keppel,Who Wants to Be a Millionaire Winner UK is Jeremy Vine,Who Wants to Be a Millionaire Winner UK,0.006095789956560937,1.7498489047831404e-05,-0.006078291467513106,False,False,0.018016157671809196,0.8903777003288269,0.05465409532189369,0.47908440232276917,contradict,neutral,still_wrong,False,force_extract_low_conf
1,1,detector_conditioned_extract,406,who is entitled to a trial by jury,Every person accused of a crime punishable by incarceration for more than six months,Every person accused of a crime punishable by incarceration for more than six months,"FINAL ANSWER: The Sixth Amendment to the United States Constitution guarantees the right to a trial by jury in criminal cases, as well as in civil cases where the plaintiff is seeking damages in excess of $20","The right to a trial by jury is entitled to under the Sixth Amendment of the United States Constitution, which states that ""in all criminal prosecutions, the accused shall enjoy the right to a speedy and public trial by an impartial jury of the State and district where in the crime was committed, which district shall have been previously ascertained by law",6.393677153391658e-05,0.07008134012367805,0.07001740335214413,False,False,0.018064331263303757,0.5292479991912842,0.11407405883073807,0.12093846499919891,contradict,neutral,still_wrong,False,force_extract_low_conf
1,2,extract_once,196,who wrote from now on from the greatest showman,Joseph Trapanese,Joseph Trapanese,From now on was written by Hugh Jackman,"The words ""from now on"" were written by the author of The Greatest Showman, which is a musical film released in 2017",0.009122869439784298,0.018524192859899636,0.009401323420115338,False,False,0.004425012972205877,0.9775685667991638,0.0884670615196228,0.00423607649281621,contradict,neutral,still_wrong,False,extract_once
1,2,extract_once,538,what is the time setting of game of thrones,medieval,medieval,"The time setting of Game of Thrones is primarily set in the fictional continents of Westeros and Essos, which are located in the northwestern part of the world",The time setting of Game of Thrones is medieval,0.0077467596662110436,0.10650685322626684,0.0987600935600558,False,True,0.07819729298353195,0.05992160737514496,0.0408196747303009,0.002178352791815996,neutral,neutral,fixed,False,extract_once
1,2,extract_once,736,who hosted and won the inagural world cup,Uruguay,Uruguay,The inaugural World Cup was hosted and won by England in 1966,FINAL ANSWER: The inaugural World Cup was hosted and won by Uruguay in 1930,0.00824690660542288,0.08278204516867152,0.07453513856324864,False,True,0.0039787814021110535,0.9540624022483826,0.03393101692199707,0.024062752723693848,contradict,neutral,fixed,False,extract_once
1,2,extract_once,157,when did disney art of animation resort open,"May 31, 2012","May 31, 2012","The Disney Art of Animation Resort opened on May 31, 2018","The Disney Art of Animation Resort opened on May 31, 2012",0.007756181829768707,0.12578088746661895,0.11802470563685023,False,True,0.005483447574079037,0.9560443758964539,0.0074425749480724335,0.04065484181046486,contradict,neutral,fixed,False,extract_once
1,2,extract_once,790,what is the cross on a letter t called,crossbar,crossbar,Cursor,CROSS,8.096476604325896e-05,0.13274294342179743,0.1326619786557542,False,False,0.3231257200241089,0.455009788274765,0.7891485691070557,0.10374606400728226,neutral,entailed,still_wrong,False,extract_once
1,2,extract_once,233,once upon time in india kis film ka tag line hai,Lagaan (English: Taxation; also called Lagaan: Once Upon a Time in India),Lagaan (English: Taxation; also called Lagaan: Once Upon a Time in India),Kisne dekha hai,"Kis Film Ka Tag Line Hai"" - This is the exact tagline of the movie ""Sholay"" (1975), which is a famous Indian film",4.199203289232412e-06,0.0006304868999964544,0.000626287696707222,False,False,0.23888437449932098,0.5102459788322449,0.025900891050696373,0.41729822754859924,contradict,neutral,still_wrong,False,extract_once
1,2,extract_once,710,who were the nationalist in the spanish civil war,the Falange,the Falange,"Nationalists in the Spanish Civil War were primarily composed of fascist groups, including Falange Española and Fascist Party of Spain, led by General Francisco Franco","Nationalists in the Spanish Civil War were primarily composed of fascist groups, including General Francisco Franco's forces and the Falange Española",0.09640181260813599,0.09650849235611102,0.00010667974797502755,False,True,0.0793079137802124,0.02438408136367798,0.047562792897224426,0.015485785901546478,neutral,neutral,fixed,False,extract_once
1,2,extract_once,593,what is meant by the church is one,"the oneness of the body, the church, through what Christians have in common, what they have communion in","the oneness of the body, the church, through what Christians have in common, what they have communion in","The church is one because it is a single, unified body of believers who share a common faith and practice",The church is one body,0.1792123682162574,0.5224458072395644,0.34323343902330694,False,False,0.2196642905473709,0.0013856302248314023,0.8866267800331116,0.0014840338844805956,neutral,entailed,still_wrong,False,extract_once
1,2,extract_once,251,who sings god gave rock and roll to you,Petra,Petra,"Elvis Presley sings ""God Gave Rock and Roll to You","The song ""God Gave Rock and Roll to You"" is performed by KISS",1.9312324004658902e-05,0.04178305858382527,0.041763746259820614,False,False,0.24125833809375763,0.5219728946685791,0.4967174530029297,0.13613006472587585,contradict,neutral,still_wrong,False,extract_once
1,2,extract_K,599,what is an open university grade 3 pass,55–69%,55–69%,Open University grade 3 pass refers to a passing grade awarded to students who have completed and passed an open university degree program at the third level,"Open University grade 3 pass refers to a passing grade awarded by the Open University, a UK-based online university, to students who have successfully completed their coursework and exams at the level of Grade 3",0.08786717055642992,0.13173318087661248,0.04386601032018256,False,False,0.4967966377735138,0.03101087547838688,0.6701273322105408,0.01122258510440588,neutral,entailed,still_wrong,False,extract_K10_group_sc
1,2,extract_K,614,who scored the most points in their nba career,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar,Kareem Abdul-Jabbar scored the most points in his NBA career,Kareem Abdul-Jabbar,0.11650594918887712,0.8094030760471007,0.6928971268582236,True,True,0.0021309065632522106,0.007071724161505699,0.9370265007019043,0.019077958539128304,neutral,entailed,already_correct,False,extract_K10_group_sc
1,2,extract_K,102,where is wind power used most in the united states,Texas,Texas,"The United States is home to several wind power hotspots, including the Great Plains, the Midwest, and coastal areas such as California and Maine","The United States is home to several wind power hotspots, including the Great Plains region, particularly in states such as Texas, Oklahoma, Kansas, and Nebraska",0.07652086525260984,0.1251113762164956,0.04859051096388575,False,True,0.4088628590106964,0.008416269905865192,0.2795600891113281,0.0022921550553292036,neutral,neutral,fixed,False,extract_K10_group_sc
1,2,extract_K,170,when did drop it like it's hot release,"September 12, 2004","September 12, 2004","Drop It Like It's Hot was released on August 15, 2006","The song ""Drop It Like It's Hot"" by Snoop Dogg and Pharrell Williams was released in 2004",0.009296945517562561,0.09386066039981966,0.0845637148822571,False,False,0.002321758074685931,0.9821033477783203,0.25171685218811035,0.005902246572077274,contradict,neutral,still_wrong,False,extract_K10_group_sc
1,2,extract_K,538,what is the time setting of game of thrones,medieval,medieval,"The time setting of Game of Thrones is primarily set in the fictional continents of Westeros and Essos, which are located in the northwestern part of the world",The time setting of Game of Thrones is medieval,0.0077467596662110436,0.08337168470506495,0.0756249250388539,False,True,0.07819729298353195,0.05992160737514496,0.0408196747303009,0.002178352791815996,neutral,neutral,fixed,False,extract_K10_group_sc
1,2,extract_K,736,who hosted and won the inagural world cup,Uruguay,Uruguay,The inaugural World Cup was hosted and won by England in 1966,The inaugural World Cup was hosted and won by Uruguay in 1930,0.00824690660542288,0.06802351568066153,0.05977660907523866,False,True,0.0039787814021110535,0.9540624022483826,0.0033245577942579985,0.00398050993680954,contradict,neutral,fixed,False,extract_K10_group_sc
