case_keep,run,policy,q_idx,question,reference,raw_reference,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_reference,final_vs_reference,improvement_type,action,outcome
0,0,detector_conditioned_extract,574,who sings two pints of lager and a packet of crisps,Splodgenessabounds,Splodgenessabounds,Frank Skinner,Frank Skinner,0.0,0.0,0.0,False,False,0.0514023154973983,0.8712306618690491,0.0514023154973983,0.8712306618690491,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,277,who played gareth in four weddings and a funeral,Simon Callow,Simon Callow,Gareth Gates,Gareth Gates,0.0,0.0,0.0,False,False,0.0052167796529829,0.9890239238739014,0.0052167796529829,0.9890239238739014,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,158,when did they stop cigarette advertising on television,"January 2, 1971","January 2, 1971",1971,1971,0.7901407907158137,0.7916569739021361,0.0015161831863224,False,False,0.9206445813179016,0.0076330876909196,0.9206445813179016,0.0076330876909196,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,230,what is the meaning of the word autumn,connotations of the passing of the year,connotations of the passing of the year,Autumn = Fall,Season of change,0.0907333831768483,0.4192077319486998,0.3284743487718515,False,False,0.0607517659664154,0.0436741076409816,0.6212759017944336,0.0110790953040122,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,699,what is the second book in the alchemyst series,The Magician,The Magician,Sabriel,Sabriel,0.0,0.0,0.0,False,False,0.110398881137371,0.5040398240089417,0.110398881137371,0.5040398240089417,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,605,who is jojo in horton hears a who,Jesse McCartney,Jesse McCartney,the cat,the cat,0.0,0.0,0.0,False,False,0.0198831278830766,0.963018238544464,0.0198831278830766,0.963018238544464,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,235,when was the first star wars film released,"May 25, 1977","May 25, 1977",1977,1977,0.7952526242844761,0.7967305748164654,0.0014779505319892,False,False,0.9309532046318054,0.007198367267847,0.9309532046318054,0.007198367267847,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,622,what is the use of adobe flash cs3 professional,supported modern programming practices and enabled business applications to be developed with Flash,supported modern programming practices and enabled business applications to be developed with Flash,interactive content,interactive content,0.2270806104526855,0.227223162446171,0.0001425519934855,False,False,0.386553555727005,0.0534010715782642,0.386553555727005,0.0534010715782642,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,9,the fellowship of the ring director's cut length,228 minutes,228 minutes,204 minutes,204 minutes,0.0,0.0,0.0,False,False,0.0508630611002445,0.92171972990036,0.0508630611002445,0.92171972990036,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,734,who sang it my party and i'll cry if i want to in the 80,Dave Stewart and Barbara Gaskin,Dave Stewart and Barbara Gaskin,Cyndi Lauper,Cyndi Lauper,0.0,0.0,0.0,False,False,0.0064719235524535,0.981685996055603,0.0064719235524535,0.981685996055603,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,396,who plays jack in battle of the sexes,Bill Pullman,Bill Pullman,Emma Stone,Emma Stone,0.0,0.0,0.0,False,False,0.0029707106295973,0.9923375248908995,0.0029707106295973,0.9923375248908995,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,484,this inventor co-created the film fred ott’s sneeze,Edison,Edison,Fred Ott,Fred Ott,0.0,0.0,0.0,False,False,0.0167916491627693,0.969338059425354,0.0167916491627693,0.969338059425354,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,401,when did the new day win the tag team titles,2016,2016,2018,2018,0.0,0.0,0.0,False,False,0.0141750499606132,0.9527803659439088,0.0141750499606132,0.9527803659439088,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,462,what does the sun represent on the uruguay flag,represents the May Revolution of 1810,represents the May Revolution of 1810,Fire,Fire,0.0,0.0,0.0,False,False,0.1077773720026016,0.7855333089828491,0.1077773720026016,0.7855333089828491,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,221,where will the first round of march madness be played,"PPG Paints Arena, Pittsburgh, Pennsylvania (Host: Duquesne University)","PPG Paints Arena, Pittsburgh, Pennsylvania (Host: Duquesne University)",Indianapolis,Indianapolis,0.0,0.0,0.0,False,False,0.0020534670911729,0.994619607925415,0.0020534670911729,0.994619607925415,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,461,when did the smoking ban in public places start,1995,1995,2007,2007,0.0,0.0,0.0,False,False,0.0108067085966467,0.9793673157691956,0.0108067085966467,0.9793673157691956,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,338,who's the guy in call me maybe,Holden Nowell,Holden Nowell,Justin Bieber,Justin Bieber,0.0,0.0,0.0,False,False,0.0093643087893724,0.9779685139656068,0.0093643087893724,0.9779685139656068,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,302,what is the largest magnitude earthquake that has occurred in the pacific northwest,The 1700 Cascadia earthquake,The 1700 Cascadia earthquake,Cascadia,Cascadia,0.6243517144024372,0.6276971767097712,0.003345462307334,False,False,0.7853443622589111,0.0879054218530654,0.7853443622589111,0.0879054218530654,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,136,where does patience is a virtue come from,"""Psychomachia,"" an epic poem written in the fifth century.","""Psychomachia,"" an epic poem written in the fifth century.",Bible,Bible,0.0,0.0,0.0,False,False,0.0092557230964303,0.969918429851532,0.0092557230964303,0.969918429851532,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,180,who sings the original windmills of your mind,Noel Harrison,Noel Harrison,Groovy,Groovy,0.0571601890958845,0.0242128409445285,-0.0329473481513559,False,False,0.3147666752338409,0.1710791289806366,0.3147666752338409,0.1710791289806366,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,378,when was the first episode of scooby doo,"September 13, 1969","September 13, 1969",1969,1969,0.7967219112813473,0.7987344740331173,0.0020125627517699,False,False,0.9408456683158876,0.009646076709032,0.9408456683158876,0.009646076709032,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,362,when was last time bayern munich won champions league,2000–01,2000–01,2014,2014,0.0,0.0,0.0,False,False,0.0131049659103155,0.9745813012123108,0.0131049659103155,0.9745813012123108,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,192,what type of business is chamber of commerce,a form of business network,a form of business network,Business advocacy,Business organization,0.0855910916147487,0.3341163198330573,0.2485252282183085,False,False,0.3553937077522278,0.314727783203125,0.656531572341919,0.1342492848634719,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,590,what is an international system in international relations,"the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global","the individual level, the domestic state as a unit, the international level of transnational and intergovernmental affairs, and the global",United Nations,global arena,0.079459901060909,0.5010652786649933,0.4216053776040842,False,False,0.0824825540184974,0.0957422256469726,0.8874895572662354,0.0105833085253834,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,201,where did you go to drink during prohibition,Speakeasies,Speakeasies,Speakeasy,Speakeasy,0.5875392791256309,0.5975163463875651,0.0099770672619342,False,False,0.869550883769989,0.0614646300673484,0.869550883769989,0.0614646300673484,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,292,who is the current cruiserweight champion in wwe,"Cedric Alexander,","Cedric Alexander,",Kofi Kingston,Kofi Kingston,0.0,0.0,0.0,False,False,0.0039955312386155,0.9906535744667052,0.0039955312386155,0.9906535744667052,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,703,where does blonde hair green eyes come from,a low concentration in pigmentation,a low concentration in pigmentation,Genetics,Genetic inheritance,0.0226155148819088,0.0367845363914966,0.0141690215095877,False,False,0.1302485316991806,0.3826543986797333,0.102614052593708,0.298062801361084,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,631,where was the deer hunter hunting scene filmed,Mount Baker-Snoqualmie National Forest,Mount Baker-Snoqualmie National Forest,Minnesota,Minnesota,0.0312636047601699,0.0379404425621032,0.0066768378019332,False,False,0.3769994080066681,0.3102977871894836,0.3769994080066681,0.3102977871894836,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,262,christmas though a christian holiday began as a celebration of,pre-Christian festivals that were celebrated around the winter solstice,pre-Christian festivals that were celebrated around the winter solstice,Winter,winter solstice,0.4673854879569262,0.5791730031900277,0.1117875152331014,False,False,0.7964228987693787,0.0438488572835922,0.9213814735412598,0.0076571842655539,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri Station,Svalbard,Svalbard,0.0,0.0,0.0,False,False,0.0319147780537605,0.946208953857422,0.0319147780537605,0.946208953857422,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,273,how tall is the tallest building in las vegas,The Drew Las Vegas,The Drew Las Vegas,Bellagio,Bellagio,0.0,0.0,0.0,False,False,0.0356753431260585,0.8656747937202454,0.0356753431260585,0.8656747937202454,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,94,who dies in the lost city of z,Manley,Manley,Percy,Percy,0.0,0.0,0.0,False,False,0.0641190335154533,0.8935102224349976,0.0641190335154533,0.8935102224349976,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,657,the value in the null hypothesis comes from​ what,defined so that the probability of occurrence of a more extreme value is small under the null hypothesis (usually in,defined so that the probability of occurrence of a more extreme value is small under the null hypothesis (usually in,Null hypothesis,Null hypothesis,0.4992042583625086,0.4995760567232289,0.0003717983607203,False,False,0.8499478697776794,0.0308054648339748,0.8499478697776794,0.0308054648339748,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
1,0,detector_conditioned_extract,346,when does the nba season end this year,"April 11, 2018","April 11, 2018",June,April,0.0,0.5097622085362672,0.5097622085362672,False,False,0.0061685778200626,0.983578085899353,0.8934190273284912,0.0173065494745969,contradict,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,453,where does the chinatown bus stop in nyc,Forsyth Street at the foot of the Manhattan Bridge in the Little Fuzhou neighborhood within Manhattan's Chinatown,Forsyth Street at the foot of the Manhattan Bridge in the Little Fuzhou neighborhood within Manhattan's Chinatown,Canal St,throughout NYC,0.0,0.0841031401418149,0.0841031401418149,False,False,0.015963951125741,0.9706943035125732,0.2559090256690979,0.0361500196158885,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,169,how did leo dalton die in silent witness,in an explosion,in an explosion,Killed,Killed,0.2576067654415965,0.2579319286160171,0.0003251631744205,False,False,0.4662306308746338,0.0592821203172206,0.4662306308746338,0.0592821203172206,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,632,when did are you smarter than a 5th grader first air,"began on February 27, 2007","began on February 27, 2007",1999,my answer:,0.0,0.1367462104558945,0.1367462104558945,False,False,0.0248162522912025,0.9599351286888124,0.2009936571121215,0.3964131474494934,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,299,what city was zeus the patron god of,Elis,Elis,Mount Olympus,Mount Olympus,0.0,0.0,0.0,False,False,0.1414266973733902,0.6407197713851929,0.1414266973733902,0.6407197713851929,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,651,where is south pole located on a map,on the continent of Antarctica,on the continent of Antarctica,Antarctica,Antarctica,0.7472455479266743,0.7494240451666216,0.0021784972399473,False,False,0.9308547377586364,0.0133501775562763,0.9308547377586364,0.0133501775562763,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,350,when did holland become involved in world war 2,10 May 1940,10 May 1940,War II,1940,0.2341562796384096,0.7635807864740491,0.5294245068356396,False,False,0.3836830258369446,0.0341877788305282,0.9123294949531556,0.0093884421512484,neutral,entailed,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,496,when did the second it movie come out,"September 6, 2019","September 6, 2019",2017,2017,0.0,0.0,0.0,False,False,0.0318364836275577,0.929904282093048,0.0318364836275577,0.929904282093048,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,137,three movies made from agatha christie's novels,The Passing of Mr. Quinn,The Passing of Mr. Quinn,Orient Express,Orient Express,0.0,0.0,0.0,False,False,0.0912059992551803,0.6465768218040466,0.0912059992551803,0.6465768218040466,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,258,what is the function of the pericardial sac,Sets heart in mediastinum and limits its motion,Sets heart in mediastinum and limits its motion,Protects heart,Protects heart,0.4921691595111042,0.4923317256267183,0.000162566115614,False,False,0.7685957551002502,0.0038230963982641,0.7685957551002502,0.0038230963982641,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,197,where does the red wolf live in the world,the southeastern United States,the southeastern United States,North America,In North America,0.3407395607233048,0.4986902856407688,0.157950724917464,False,False,0.4969294965267181,0.1621794700622558,0.5520384311676025,0.0106532489880919,neutral,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,49,who was the first president of the constituent assembly,Dr. Rajendra Prasad,Dr. Rajendra Prasad,Jawaharlal Nehru,Jawaharlal Nehru,0.0,0.0,0.0,False,False,0.0086273308843374,0.9737711548805236,0.0086273308843374,0.9737711548805236,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,59,what breed of cat has spots and stripes,tabby,tabby,Bengal,Bengal,0.1244167562574148,0.1282072596251964,0.0037905033677816,False,False,0.4069473147392273,0.1770503222942352,0.4069473147392273,0.1770503222942352,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,82,when was the first australian prime minister elected,Sir Edmund Barton,Sir Edmund Barton,1901,1901,0.0436597729101777,0.0456072986125946,0.0019475257024168,False,False,0.102450780570507,0.271963506937027,0.102450780570507,0.271963506937027,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,at noon on the 20th day of January,January 20th,January 20th,0.7943098470504629,0.6351918899948942,-0.1591179570555687,False,False,0.97036474943161,0.0015099971788004,0.97036474943161,0.0015099971788004,entailed,entailed,still_wrong,mid_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,711,who plays young voldemort in the half blood prince,Hero Beauregard Fiennes-Tiffin,Hero Beauregard Fiennes-Tiffin,Brendan Gleeson,Brendan Gleeson,0.0,0.0,0.0,False,False,0.0057371901348233,0.9885870814323424,0.0057371901348233,0.9885870814323424,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,153,criminal minds episode where jj becomes a profiler,The season seven premiere,The season seven premiere,The Fight,The Fight,0.0462980068599184,0.0475800951321919,0.0012820882722735,False,False,0.1865773499011993,0.4791290760040283,0.1865773499011993,0.4791290760040283,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,62,when was the last summer olympics in the usa,1996,1996,2028,2028,0.0,0.0,0.0,False,False,0.0137658705934882,0.9754103422164916,0.0137658705934882,0.9754103422164916,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,686,who is the speaker in shooting an elephant,Orwell,Orwell,Kipling,British colonial officer,0.0,0.0564503824710846,0.0564503824710846,False,False,0.0891433283686637,0.8470199108123779,0.0540890768170356,0.8559117317199707,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,191,where did german immigrants settled in the 1800s,"British colonies, settling primarily in Pennsylvania, New York, and Virginia","British colonies, settling primarily in Pennsylvania, New York, and Virginia",Pennsylvania,Pennsylvania,0.4675172372826968,0.4754218592414294,0.0079046219587326,False,False,0.7531293034553528,0.0097135407850146,0.7531293034553528,0.0097135407850146,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
1,0,detector_conditioned_extract,313,forney's sister in where the heart is,Margaret Hoard,Margaret Hoard,is Jo,Is is,0.0,0.043406044691801,0.043406044691801,False,False,0.0204395800828933,0.9617213606834412,0.4410815834999084,0.2328600585460662,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,691,who was the first chief minister of west bengal,Prafulla Chandra Ghosh of the Indian National Congress,Prafulla Chandra Ghosh of the Indian National Congress,Jyoti Basu,Jyoti Basu,0.0,0.0,0.0,False,False,0.0128113040700554,0.9694054126739502,0.0128113040700554,0.9694054126739502,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,727,who plays janie in the search for santa paws,G. Hannelius,G. Hannelius,Tara Strong,Tara Strong,0.0,0.0,0.0,False,False,0.0037204169202595,0.990256130695343,0.0037204169202595,0.990256130695343,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,224,what is the name of india 29 state,Rajasthan,Rajasthan,Andhra Pradesh,Andhra Pradesh,0.0,0.0,0.0,False,False,0.0227337311953306,0.9447736144065856,0.0227337311953306,0.9447736144065856,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,441,where is the orinoco river located on a map,02°19′05″N 63°21′42″W﻿ / ﻿2.31806°N 63.36167°W,02°19′05″N 63°21′42″W﻿ / ﻿2.31806°N 63.36167°W,South America,South America,0.0522779662627726,0.0527832001447677,0.000505233881995,False,False,0.0810378193855285,0.2360839992761612,0.0810378193855285,0.2360839992761612,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,164,where does saying bob's your uncle come from,unknown origin,unknown origin,British,British,0.0,0.0,0.0,False,False,0.0080469520762562,0.8860575556755066,0.0080469520762562,0.8860575556755066,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,785,when did harvard become an ivy league school,1945,1945,1634,1634,0.0,0.0,0.0,False,False,0.1346015930175781,0.8162743449211121,0.1346015930175781,0.8162743449211121,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,510,who sings it's my party and i cry if i want to,Lesley Gore,Lesley Gore,Leslie Gore,Leslie Gore,0.7663821355812253,0.7676451234519482,0.0012629878707229,False,False,0.9229338765144348,0.0326751209795475,0.9229338765144348,0.0326751209795475,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank_keep_base,Incorrect (unchanged)
0,0,detector_conditioned_extract,247,where in the bible is the book of revelation,in the New Testament,in the New Testament,New Testament,New Testament,0.84576982311594,0.8462261387209098,0.0004563156049698,False,False,0.9515572190284728,0.0082956254482269,0.9515572190284728,0.0082956254482269,entailed,entailed,still_wrong,keep_high_conf,Incorrect (unchanged)
0,0,detector_conditioned_extract,78,who sang i knew the bride when she used to rock and roll,Dave Edmunds,Dave Edmunds,Jerry Lee Lewis,Jerry Lee Lewis,0.0,0.0,0.0,False,False,0.0057117091491818,0.9862653613090516,0.0057117091491818,0.9862653613090516,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
1,0,detector_conditioned_extract,595,who do the characters represent in 8 mile,loosely on Eminem,loosely on Eminem,Jimmy,Mike and Eminem,0.0,0.0092135906219482,0.0092135906219482,False,False,0.0257579963654279,0.9357824921607972,0.0428808704018592,0.2617441415786743,contradict,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,125,when was the last time the vikings made the superbowl,in the 1970s,in the 1970s,Never,Never,0.0,0.0,0.0,False,False,0.0004314145480748,0.9982397556304932,0.0004314145480748,0.9982397556304932,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,659,where was the remake of dirty dancing filmed,"across western North Carolina including Asheville, Cashiers and Saluda","across western North Carolina including Asheville, Cashiers and Saluda","Peninsula, California","Peninsula, California",0.0,0.0,0.0,False,False,0.0141731388866901,0.9584851264953612,0.0141731388866901,0.9584851264953612,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,217,who plays jimmy's mom in 8 mile,Kim Basinger,Kim Basinger,Mia Farrow,Mia Farrow,0.0,0.0,0.0,False,False,0.0052618263289332,0.988318681716919,0.0052618263289332,0.988318681716919,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,616,who did the united states fight in the war of 1812,United Kingdom,United Kingdom,Britain,Britain,0.6410416584368794,0.6461317833419888,0.0050901249051094,False,False,0.8987961411476135,0.0209445487707853,0.8987961411476135,0.0209445487707853,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,385,who sang the song i think we're alone now,Tommy James and the Shondells,Tommy James and the Shondells,the Shondells,the Shondells,0.8110242549236865,0.8172155469562858,0.0061912920325993,False,False,0.9521198272705078,0.013848228380084,0.9521198272705078,0.013848228380084,entailed,entailed,still_wrong,keep_high_conf,Incorrect (unchanged)
0,0,detector_conditioned_extract,332,how long is the famous suspension bridge in san francisco and what is it called,"8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)","8,981 ft (2,737.4 m),[2] about 1.7 mi (2.7 km)",Golden Gate Bridge,Golden Gate Bridge,0.0165870769647881,0.0169074773788452,0.000320400414057,False,False,0.1463409066200256,0.4154626131057739,0.1463409066200256,0.4154626131057739,neutral,neutral,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,155,who stepped out of the dithyrambic chorus to become the first actor,Thespis,Thespis,Forrest,Forrest,0.0,0.0,0.0,False,False,0.0632002726197242,0.9032664895057678,0.0632002726197242,0.9032664895057678,contradict,contradict,still_wrong,force_extract_rerank,Incorrect (unchanged)
0,0,detector_conditioned_extract,440,what is the wave length of x rays,from 0.01 to 10 nanometers,from 0.01 to 10 nanometers,nanometers (nm),0.1-10 nanometers,0.445213903406901,0.6850184479369118,0.2398045445300107,False,False,0.678788959980011,0.0315523594617843,0.9853652119636536,0.0042763855308294,entailed,entailed,still_wrong,strict_mix_K10_group=ANSWER_sc_rerank,Incorrect (unchanged)
