mode,run,q_idx,question,gold_label,evidence,answer,gold_ok,pred_ok,score,threshold,judge_ok,ent,con,selfcheck
full,0,603,Nicole Kidman is an actress.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided clearly shows that Nicole Kidman is an actress, as her name and profession are listed in various credible sources.",True,False,0.19968090534675867,0.2,False,0.0,0.0,0.0015954732662066817
full,0,327,Chris Hemsworth is known for acting.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Chris Hemsworth is known for acting, which suggests that he has acted in various roles and projects, thus supporting the claim.",True,False,0.11087241395273142,0.2,False,0.0,0.0,0.44563793023634285
full,0,995,Daniel Craig acted only in Britain until 2004.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Daniel Craig acted in Britain until 2004, but it does not provide any information about his acting career before that year, which suggests that he may have acted in other countries as well.",True,False,0.19897990319877865,0.2,False,0.0,0.0,0.0051004840061068535
full,0,707,Whiplash features a parrot.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: There is no parrot featured in the movie Whiplash.",True,False,0.19936154251918198,0.2,False,0.0,0.0,0.003192287404090166
no_judge,0,109,Lauren Graham is an author.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Lauren Graham is an author, which suggests that she has written and published works as an author.",True,False,0.17057294454266372,0.31,False,0.0,0.0,0.44563793023634285
no_judge,0,109,Lauren Graham is an author.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Lauren Graham is an author, which suggests that she has written and published works as an author.",True,False,0.17057294454266372,0.31,False,0.0,0.0,0.44563793023634285
no_judge,0,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The claim is refuted by the fact that Shakira is a successful singer and songwriter, as well as a philanthropist and entrepreneur, which suggests that she has a diverse range of skills and talents beyond mechanics.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Shakira is only a mechanic. Shakira is a successful singer, songwriter, and actress who has achieved international fame and success in multiple fields, including music, dance, and acting. There is no evidence to suggest that she is only a mechanic or that she has any other occupation beyond her publicly known career as a performer.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,96,Shakira is only a mechanic.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Shakira is only a mechanic. In fact, there is no evidence to suggest that she is a mechanic at all. Shakira is a professional singer, songwriter, and dancer who has achieved great success in the entertainment industry.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,417,U2 is a band.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The claim is supported by the fact that U2 has released numerous albums and singles, has performed in concerts and tours, and has been recognized with various awards and nominations for their music.",True,False,0.17057294454266372,0.31,True,0.0,0.0,0.44563793023634285
no_judge,0,417,U2 is a band.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The claim is supported by the fact that U2 has released numerous albums and singles, toured extensively, and has a large following of fans.",True,False,0.17057294454266372,0.31,True,0.0,0.0,0.44563793023634285
no_judge,0,149,Doctor Who is not produced by the BBC.,REFUTED,,"LABEL: REFUTED
REASON: The BBC has been the primary broadcaster of Doctor Who since its inception in 1963, and the show's production company, BBC Studios, continues to produce the series today.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,149,Doctor Who is not produced by the BBC.,REFUTED,,"LABEL: REFUTED
REASON: The BBC is listed as the producer of Doctor Who in numerous sources, including the show's official website and Wikipedia.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,149,Doctor Who is not produced by the BBC.,REFUTED,,"LABEL: REFUTED
REASON: The BBC is a well-known and established broadcaster that has been producing content for decades, including Doctor Who. The show's long history and consistent production by the BBC support the claim that it is indeed produced by the BBC.",True,False,0.30612292799812096,0.31,False,0.0,0.0,0.0051004840061068535
no_judge,0,684,Vedanta is an umbrella term for many related legumes.,REFUTED,,"LABEL: REFUTED
REASON: The term ""Vedanta"" specifically refers to a particular school of Hindu philosophy, and does not encompass a broader category of legumes.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,684,Vedanta is an umbrella term for many related legumes.,REFUTED,,"LABEL: REFUTED
REASON: The term ""Vedanta"" refers specifically to a school of Hindu philosophy and does not encompass a wide range of legumes as an umbrella term.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,684,Vedanta is an umbrella term for many related legumes.,REFUTED,,"LABEL: REFUTED
REASON: The term ""Vedanta"" specifically refers to a school of Hindu philosophy, and there is no evidence to suggest that it encompasses a wide range of legumes. In fact, the term ""legume"" refers specifically to a type of plant that produces seeds within a pod, which is not related to the philosophical concept of Vedanta. Therefore, the claim that Vedanta is an umbrella term for many related legumes is refuted by the evidence.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,340,The World According to Paris had an all-male cast.,REFUTED,,"LABEL: REFUTED
REASON: The show ""The World According to Paris"" featured a diverse cast of actors and actresses, including women. Therefore, the claim that the show had an all-male cast is refuted by the available evidence.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,340,The World According to Paris had an all-male cast.,REFUTED,,"LABEL: REFUTED
REASON: The show featured several female characters and actors, including Paris Hilton herself, which contradicts the claim of an all-male cast.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,340,The World According to Paris had an all-male cast.,REFUTED,,"LABEL: REFUTED
REASON: The cast of ""The World According to Paris"" includes at least two female actors, Jenny Slate and Rashida Jones, which contradicts the claim of an all-male cast.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street and Mission Street do intersect in San Francisco's Chinatown, the neighborhood stretches beyond these two streets and includes other areas such as Grant Avenue, Stockton Street, and Washington Square Park. Therefore, the claim is refuted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street and Mission Street do run through Chinatown, the neighborhood extends beyond these two streets and includes other areas such as Grant Avenue, Stockton Street, and Bush Street.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,346,San Francisco's Chinatown is centered on Kearny Street and Mission Street.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that San Francisco's Chinatown is centered on Kearny Street and Mission Street. While Kearny Street and Mission Street do intersect within San Francisco's Chinatown, the neighborhood extends beyond this intersection and includes other streets and areas.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,953,Ellen DeGeneres is a Gemini.,REFUTED,,"LABEL: REFUTED
REASON: The birthdate of Ellen DeGeneres is May 26, 1958, which makes her a Cancer according to the zodiac signs.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,953,Ellen DeGeneres is a Gemini.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Ellen DeGeneres is a Gemini. There is no credible source or reliable information that confirms her zodiac sign. Therefore, the claim is refuted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,953,Ellen DeGeneres is a Gemini.,REFUTED,,"LABEL: REFUTED
REASON: There is no direct evidence or credible sources that confirm Ellen DeGeneres' zodiac sign as Gemini. While some online horoscopes and celebrity astrology websites may list her as a Gemini, these sources are not reliable or accurate.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,260,Eddie Redmayne appeared in a film.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Eddie Redmayne is an actor who has appeared in numerous films, including the Harry Potter series and The Theory of Everything. This suggests that he has indeed appeared in at least one film.",True,False,0.17057294454266372,0.31,False,0.0,0.0,0.44563793023634285
no_judge,0,260,Eddie Redmayne appeared in a film.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Eddie Redmayne appeared in a film, which suggests that he has acted in at least one movie.",True,False,0.17057294454266372,0.31,True,0.0,0.0,0.44563793023634285
no_judge,0,168,Judi Dench starred in Avengers: Age of Ultron.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not mention Judi Dench or any other actor in Avengers: Age of Ultron, so there is insufficient information to support the claim.",True,False,0.24565169672107592,0.31,True,0.0,0.0,0.20163198565650317
no_judge,0,752,X-Men (film) was directed by an American director name Bryan Singer.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The film's official credits list Bryan Singer as the director, which provides sufficient evidence to support this claim.",True,False,0.17057294454266372,0.31,True,0.0,0.0,0.44563793023634285
no_judge,0,752,X-Men (film) was directed by an American director name Bryan Singer.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The film's opening credits list Bryan Singer as the director, which provides evidence that he was involved in the making of the movie.",True,False,0.17057294454266372,0.31,True,0.0,0.0,0.44563793023634285
no_judge,0,669,Hungary is not a country.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Hungary is not a country. Hungary is a recognized sovereign state with its own government, currency, and international diplomatic representation, among other characteristics of a country. Therefore, the claim is refuted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,669,Hungary is not a country.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Hungary is not a country. Hungary is a recognized sovereign state with its own government, currency, and international diplomatic representation, which are all characteristics of a country. Therefore, the claim is refuted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,669,Hungary is not a country.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Hungary is not a country. Hungary is a sovereign state with its own government, currency, and international recognition, which are all indicative of a country. Therefore, the claim is refuted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,173,World War II did not have campaigns occurring in Asia.,REFUTED,,"LABEL: REFUTED
REASON: The invasion of Pearl Harbor by Japan in 1941 and the subsequent involvement of other Asian countries in the war, such as China, India, and the Philippines, demonstrate that World War II did have campaigns occurring in Asia.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,173,World War II did not have campaigns occurring in Asia.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided suggests that there were indeed campaigns occurring in Asia during World War II, such as the Japanese invasion of China and the Philippines, and the Battle of Midway, which took place in the Pacific Ocean. These events indicate that Asia was a significant theater of operation for World War II.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,173,World War II did not have campaigns occurring in Asia.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that ""World War II did not have campaigns occurring in Asia,"" which is a direct contradiction to the widely accepted historical fact that the war did, in fact, involve military campaigns and battles fought in Asia, including the Pacific Theater and the Burma Campaign.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,486,Gwen Stefani always declines to perform.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Gwen Stefani always declines to perform. In fact, there are numerous instances of Gwen Stefani performing live and in music videos.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,486,Gwen Stefani always declines to perform.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Gwen Stefani always declines to perform. In fact, Gwen Stefani has a long and successful career as a singer and performer, and has been actively touring and performing in recent years.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,486,Gwen Stefani always declines to perform.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Gwen Stefani always declines to perform. In fact, there are numerous instances of Gwen Stefani performing live, both as a solo artist and as a member of the band No Doubt. For example, she has performed at various music festivals, award shows, and tours throughout her career. Therefore, the claim is refuted by the available evidence.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast that includes both male and female actors, including actresses such as Heather DeLoach and Wendy Makkena. Therefore, the claim that the movie stars only men is refuted by the available evidence.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a diverse cast of actors, including women and people of color, which refutes the claim that the movie only stars men.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,264,License to Drive stars only men.,REFUTED,,"LABEL: REFUTED
REASON: The claim that License to Drive stars only men is refuted by the presence of actresses and women in the cast, including Helen Shaver, Linda Kash, and other female actors.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,806,The Olympic Games occur every two years.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that the Olympic Games occur ""every four years"", which contradicts the claim that they occur every two years.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,806,The Olympic Games occur every two years.,REFUTED,,"LABEL: REFUTED
REASON: The Olympic Games actually occur every four years, not every two years. The evidence provided in the statement is incorrect.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,806,The Olympic Games occur every two years.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that the Olympic Games occur ""every four years,"" which contradicts the claim that they occur every two years.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,898,Heikegani is nicknamed Samurai Warrior.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Heikegani is nicknamed Samurai Warrior. There is no mention of such a nickname in the provided text.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,898,Heikegani is nicknamed Samurai Warrior.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support this claim as there is no mention of Heikegani being nicknamed Samurai Warrior in any reliable sources.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,898,Heikegani is nicknamed Samurai Warrior.,REFUTED,,"LABEL: REFUTED
REASON: The provided evidence does not support this claim as there is no mention of Heikegani being nicknamed Samurai Warrior in any credible sources.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,57,The Twelfth Doctor is the writer of Doctor Who.,REFUTED,,"LABEL: REFUTED
REASON: There is no direct evidence to suggest that the Twelfth Doctor (played by Peter Capaldi) wrote Doctor Who. While he may have contributed to the show's creative process as an actor and cast member, there is no proof that he was directly involved in writing the show.",True,False,0.24565169672107592,0.31,True,0.0,0.0,0.20163198565650317
no_judge,0,57,The Twelfth Doctor is the writer of Doctor Who.,REFUTED,,"LABEL: REFUTED
REASON: There is no direct evidence to suggest that the Twelfth Doctor is the writer of Doctor Who. The show's writers and creators are typically credited as such, and there is no indication in the show itself or any official sources that the Doctor is involved in the writing process.",True,False,0.24565169672107592,0.31,True,0.0,0.0,0.20163198565650317
no_judge,0,938,Taraji P. Henson has never acted.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Taraji P. Henson is an actress and has starred in several films and TV shows, including ""Empire"" and ""Hidden Figures,"" which contradicts the claim that she has never acted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,938,Taraji P. Henson has never acted.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Taraji P. Henson has never acted is refuted by her extensive filmography and awards for her acting performances.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,938,Taraji P. Henson has never acted.,REFUTED,,"LABEL: REFUTED
REASON: The evidence provided states that Taraji P. Henson is an actress and has starred in numerous films and television shows, which contradicts the claim that she has never acted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,809,Tropic Thunder's soundtrack debuted on May 5.,REFUTED,,"LABEL: REFUTED
REASON: The soundtrack for Tropic Thunder was released on August 12, 2008, not May 5.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,809,Tropic Thunder's soundtrack debuted on May 5.,REFUTED,,"LABEL: REFUTED
REASON: The soundtrack for Tropic Thunder was actually released on August 12, 2008, according to Wikipedia. Therefore, the claim that it debuted on May 5 is incorrect.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,809,Tropic Thunder's soundtrack debuted on May 5.,REFUTED,,"LABEL: REFUTED
REASON: The soundtrack for Tropic Thunder was released on August 5, not May 5, according to the IMDb page for the movie's soundtrack.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,945,The Avengers (2012 film) features Chris Evans as Captain America.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The film ""The Avengers"" (2012) features Chris Evans as Captain America, as evidenced by the character's appearance in the movie.",True,False,0.30720139284116715,0.31,True,0.0,0.0,0.0015954732662066817
no_judge,0,945,The Avengers (2012 film) features Chris Evans as Captain America.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence clearly shows Chris Evans playing Captain America in the 2012 film ""The Avengers.""",True,False,0.30720139284116715,0.31,True,0.0,0.0,0.0015954732662066817
no_judge,0,945,The Avengers (2012 film) features Chris Evans as Captain America.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The film ""The Avengers"" (2012) features Chris Evans as Captain America, which is supported by the evidence provided.",True,False,0.30720139284116715,0.31,True,0.0,0.0,0.0015954732662066817
no_judge,0,154,Lily Collins has acted.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Lily Collins is an actress, which suggests that she has acted in various roles.",True,False,0.17057294454266372,0.31,False,0.0,0.0,0.44563793023634285
no_judge,0,154,Lily Collins has acted.,SUPPORTED,,"LABEL: SUPPORTED
REASON: The evidence provided states that Lily Collins is an actress, which suggests that she has acted in various productions.",True,False,0.17057294454266372,0.31,False,0.0,0.0,0.44563793023634285
no_judge,0,332,The gray wolf was always unable to colonize North America.,REFUTED,,"LABEL: REFUTED
REASON: The fossil record shows that gray wolves (Canis lupus) were present in North America during the Pleistocene epoch, with evidence of their range extending from Canada to Central America.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,332,The gray wolf was always unable to colonize North America.,REFUTED,,"LABEL: REFUTED
REASON: The fossil record shows that gray wolves (Canis lupus) have been present in North America for at least 8 million years, with evidence of their presence dating back to the late Pleistocene epoch.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,332,The gray wolf was always unable to colonize North America.,REFUTED,,"LABEL: REFUTED
REASON: The fossil record and genetic studies suggest that gray wolves did colonize North America, with the earliest evidence dating back to around 2 million years ago.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,443,Judi Dench did not star in Philomena.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Judi Dench did not star in Philomena is refuted by the fact that Judi Dench indeed stars in the film Philomena (2013), as evidenced by her appearance in the movie's cast list and credits.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,443,Judi Dench did not star in Philomena.,REFUTED,,"LABEL: REFUTED
REASON: The movie Philomena features Judi Dench as a supporting actress, therefore the claim is refuted.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,443,Judi Dench did not star in Philomena.,REFUTED,,"LABEL: REFUTED
REASON: The claim that Judi Dench did not star in Philomena is refuted by the movie's official cast list and credits, which clearly list Judi Dench as a member of the cast.",True,False,0.30612292799812096,0.31,True,0.0,0.0,0.0051004840061068535
no_judge,0,481,Michael J. Fox had a virus.,NOT ENOUGH INFO,,"LABEL: NOT ENOUGH INFO
REASON: The provided evidence does not provide sufficient information to support or refute the claim that Michael J. Fox had a virus. More information is needed to make a conclusive determination.",True,False,0.24565169672107592,0.31,True,0.0,0.0,0.20163198565650317
