run,policy,q_idx,question,evidence,gold_label,base_answer,final_answer,base_ok_score,final_ok_score,delta_ok_score,base_pred_label,final_pred_label,base_gold_ok,final_gold_ok,base_ent,base_con,final_ent,final_con,base_vs_evidence,final_vs_evidence,improvement_type,final_NEI,action
0,base,970,Tim Rice wrote code.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Tim Rice wrote code, as there is no information or evidence provided to prove this statement.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that Tim Rice wrote code, as there is no information or evidence provided to prove this statement.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,284,Charles Dickens was born in a barn.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no record of Charles Dickens being born in a barn. In fact, he was born in Portsmouth, England on February 7, 1812. (Source: ""Charles Dickens,"" Wikipedia)","LABEL: REFUTED
REASON: The evidence provided does not support this claim as there is no record of Charles Dickens being born in a barn. In fact, he was born in Portsmouth, England on February 7, 1812. (Source: ""Charles Dickens,"" Wikipedia)",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,953,Ellen DeGeneres is a Gemini.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Ellen DeGeneres is a Gemini. There is no direct confirmation or credible sources to prove her zodiac sign.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Ellen DeGeneres is a Gemini. There is no direct confirmation or credible sources to prove her zodiac sign.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,440,Maria Sharapova sold meldonium.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Maria Sharapova sold meldonium. There is no direct or indirect evidence to suggest that she was involved in the illegal distribution of the drug.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Maria Sharapova sold meldonium. There is no direct or indirect evidence to suggest that she was involved in the illegal distribution of the drug.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,260,Eddie Redmayne appeared in a film.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not indicate that Eddie Redmayne appeared in a film. In fact, it appears to be a list of actors who have played the role of Newt Scamander in various adaptations of ""Fantastic Beasts and Where to Find Them."" Therefore, the claim is refuted.","LABEL: REFUTED
REASON: The provided evidence does not indicate that Eddie Redmayne appeared in a film. In fact, it appears to be a list of actors who have played the role of Newt Scamander in various adaptations of ""Fantastic Beasts and Where to Find Them."" Therefore, the claim is refuted.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,168,Judi Dench starred in Avengers: Age of Ultron.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not mention Judi Dench or any other actor from the movie Avengers: Age of Ultron.","LABEL: REFUTED
REASON: The evidence provided does not mention Judi Dench or any other actor from the movie Avengers: Age of Ultron.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,752,X-Men (film) was directed by an American director name Bryan Singer.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Bryan Singer directed X-Men. While Bryan Singer has directed several films, including X-Men, the claim specifically states that he directed ""X-Men (film)"" which is a vague and ambiguous statement. Without more specific information about the film in question, it is impossible to determine whether or not Bryan Singer was involved in its direction.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Bryan Singer directed X-Men. While Bryan Singer has directed several films, including X-Men, the claim specifically states that he directed ""X-Men (film)"" which is a vague and ambiguous statement. Without more specific information about the film in question, it is impossible to determine whether or not Bryan Singer was involved in its direction.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,886,Missing is directed by a person.,,SUPPORTED,"LABEL: REFUTED
REASON: The movie ""Missing"" was released in 1982 and directed by Sidney Lumet, not a person.","LABEL: REFUTED
REASON: The movie ""Missing"" was released in 1982 and directed by Sidney Lumet, not a person.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,959,Jet Li was in The Forbidden Kingdom with Jackie Chan.,,SUPPORTED,"LABEL: REFUTED
REASON: The movie ""The Forbidden Kingdom"" does not feature Jackie Chan or Jet Li as actors.","LABEL: REFUTED
REASON: The movie ""The Forbidden Kingdom"" does not feature Jackie Chan or Jet Li as actors.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,669,Hungary is not a country.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided suggests that Hungary is indeed a country, with its own government, currency, and international recognition as a sovereign state. Therefore, the claim that Hungary is not a country is refuted.","LABEL: REFUTED
REASON: The evidence provided suggests that Hungary is indeed a country, with its own government, currency, and international recognition as a sovereign state. Therefore, the claim that Hungary is not a country is refuted.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,173,World War II did not have campaigns occurring in Asia.,,REFUTED,"LABEL: REFUTED
REASON: The Pacific Theater of World War II, which included battles fought in Asia, was a major component of the war.","LABEL: REFUTED
REASON: The Pacific Theater of World War II, which included battles fought in Asia, was a major component of the war.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,486,Gwen Stefani always declines to perform.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Gwen Stefani always declines to perform. In fact, she has been actively touring and performing live shows throughout her career, including recent tours with Blake Shelton and her own solo shows.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Gwen Stefani always declines to perform. In fact, she has been actively touring and performing live shows throughout her career, including recent tours with Blake Shelton and her own solo shows.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,264,License to Drive stars only men.,,REFUTED,"LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast of actors that includes both male and female characters, therefore it cannot be said that the movie only stars men.","LABEL: REFUTED
REASON: The movie ""License to Drive"" features a cast of actors that includes both male and female characters, therefore it cannot be said that the movie only stars men.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,806,The Olympic Games occur every two years.,,REFUTED,"LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - There is no information provided to support or refute this claim. The Olympic Games actually take place every four years, as stated in the official Olympic Charter.","LABEL: NOT ENOUGH INFO
REASON: NOT ENOUGH INFO - There is no information provided to support or refute this claim. The Olympic Games actually take place every four years, as stated in the official Olympic Charter.",0.2,0.2,0.0,NOT ENOUGH INFO,NOT ENOUGH INFO,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,True,base_keep
0,base,898,Heikegani is nicknamed Samurai Warrior.,,REFUTED,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Heikegani is nicknamed Samurai Warrior. There is no information in the provided text to suggest that Heikegani has a nickname related to samurai warriors.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that Heikegani is nicknamed Samurai Warrior. There is no information in the provided text to suggest that Heikegani has a nickname related to samurai warriors.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,57,The Twelfth Doctor is the writer of Doctor Who.,,REFUTED,"LABEL: REFUTED
REASON: There is no direct evidence to suggest that the Twelfth Doctor (played by Peter Capaldi) is the writer of Doctor Who. While the show's creators and writers have varied over the years, there is no indication that the current incarnation of the Doctor has any involvement in the writing process.","LABEL: REFUTED
REASON: There is no direct evidence to suggest that the Twelfth Doctor (played by Peter Capaldi) is the writer of Doctor Who. While the show's creators and writers have varied over the years, there is no indication that the current incarnation of the Doctor has any involvement in the writing process.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,985,The United States is entirely in NATO.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that the entirety of the United States is in NATO. While the United States is a member of NATO, it is not the only country in the alliance. Other countries, such as Canada, Germany, France, and Turkey, are also members of NATO. Therefore, the claim that the United States is entirely in NATO is refuted by the presence of other countries in the alliance.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that the entirety of the United States is in NATO. While the United States is a member of NATO, it is not the only country in the alliance. Other countries, such as Canada, Germany, France, and Turkey, are also members of NATO. Therefore, the claim that the United States is entirely in NATO is refuted by the presence of other countries in the alliance.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,938,Taraji P. Henson has never acted.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided states that Taraji P. Henson has acted in numerous films and television shows, including ""Smart Guy,"" ""The Bernie Mac Show,"" and ""Hidden Figures,"" which contradicts the claim that she has never acted.","LABEL: REFUTED
REASON: The evidence provided states that Taraji P. Henson has acted in numerous films and television shows, including ""Smart Guy,"" ""The Bernie Mac Show,"" and ""Hidden Figures,"" which contradicts the claim that she has never acted.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,809,Tropic Thunder's soundtrack debuted on May 5.,,REFUTED,"LABEL: REFUTED
REASON: The soundtrack for Tropic Thunder was released on August 5, 2008, not May 5. According to the album's Wikipedia page, it was released ""August 5, 2008 (in the United States)"".","LABEL: REFUTED
REASON: The soundtrack for Tropic Thunder was released on August 5, 2008, not May 5. According to the album's Wikipedia page, it was released ""August 5, 2008 (in the United States)"".",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,972,"Penny Dreadful has Dorian Gray, the character.",,SUPPORTED,"LABEL: REFUTED
REASON: The show does not feature any direct reference to or appearance of Dorian Gray, a character from the novel ""The Picture of Dorian Gray"" by Oscar Wilde. While the show does have elements of Gothic horror and themes of vanity and morality, it does not include the specific character of Dorian Gray.","LABEL: REFUTED
REASON: The show does not feature any direct reference to or appearance of Dorian Gray, a character from the novel ""The Picture of Dorian Gray"" by Oscar Wilde. While the show does have elements of Gothic horror and themes of vanity and morality, it does not include the specific character of Dorian Gray.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,945,The Avengers (2012 film) features Chris Evans as Captain America.,,SUPPORTED,"LABEL: SUPPORTED
REASON: The film ""The Avengers"" (2012) features Chris Evans as Captain America, which is supported by the evidence provided.","LABEL: SUPPORTED
REASON: The film ""The Avengers"" (2012) features Chris Evans as Captain America, which is supported by the evidence provided.",0.55,0.55,0.0,SUPPORTED,SUPPORTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,154,Lily Collins has acted.,,SUPPORTED,"LABEL: SUPPORTED
REASON: The provided evidence states that Lily Collins is an actress, which suggests that she has acted in various films and television shows.","LABEL: SUPPORTED
REASON: The provided evidence states that Lily Collins is an actress, which suggests that she has acted in various films and television shows.",0.2,0.2,0.0,SUPPORTED,SUPPORTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,332,The gray wolf was always unable to colonize North America.,,REFUTED,"LABEL: REFUTED
REASON: The fossil record shows that gray wolves were present in North America during the Pleistocene epoch, with evidence of their presence dating back to around 2.5 million years ago.","LABEL: REFUTED
REASON: The fossil record shows that gray wolves were present in North America during the Pleistocene epoch, with evidence of their presence dating back to around 2.5 million years ago.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,443,Judi Dench did not star in Philomena.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided states that Judi Dench starred in Philomena, which is a fact that is easily verifiable through various sources, including the movie's official website and reviews from reputable media outlets.","LABEL: REFUTED
REASON: The evidence provided states that Judi Dench starred in Philomena, which is a fact that is easily verifiable through various sources, including the movie's official website and reviews from reputable media outlets.",0.2,0.2,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,481,Michael J. Fox had a virus.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not suggest that Michael J. Fox had a virus. In fact, there is no mention of a virus in the provided information.","LABEL: REFUTED
REASON: The provided evidence does not suggest that Michael J. Fox had a virus. In fact, there is no mention of a virus in the provided information.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,965,Charlie Sheen is a cat.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Charlie Sheen is a cat. Charlie Sheen is a human being and has been proven to be so through various sources such as his public appearances, interviews, and other forms of media.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Charlie Sheen is a cat. Charlie Sheen is a human being and has been proven to be so through various sources such as his public appearances, interviews, and other forms of media.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,588,Kolyma has reserves of natural resources.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not provide any information about the presence or absence of natural resources in Kolyma. Therefore, it is unable to support the claim that Kolyma has reserves of natural resources.","LABEL: REFUTED
REASON: The provided evidence does not provide any information about the presence or absence of natural resources in Kolyma. Therefore, it is unable to support the claim that Kolyma has reserves of natural resources.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,916,Leonardo da Vinci made discoveries in a field of science.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Leonardo da Vinci made discoveries in a field of science. While Leonardo da Vinci was a polymath and made significant contributions to various fields, there is no evidence to suggest that he made discoveries in a specific field of science.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Leonardo da Vinci made discoveries in a field of science. While Leonardo da Vinci was a polymath and made significant contributions to various fields, there is no evidence to suggest that he made discoveries in a specific field of science.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,428,Rachel McAdams was acting in America.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Rachel McAdams was acting in America. The tweet only mentions her being spotted in a coffee shop in Los Angeles, which could be anywhere in the world, not necessarily in America.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Rachel McAdams was acting in America. The tweet only mentions her being spotted in a coffee shop in Los Angeles, which could be anywhere in the world, not necessarily in America.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,863,BYD Auto is a philosophy from China.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided does not suggest that BYD Auto is a philosophy from China. In fact, BYD Auto is a Chinese automobile manufacturer that produces cars, buses, and trucks. Therefore, it cannot be considered a philosophy.","LABEL: REFUTED
REASON: The evidence provided does not suggest that BYD Auto is a philosophy from China. In fact, BYD Auto is a Chinese automobile manufacturer that produces cars, buses, and trucks. Therefore, it cannot be considered a philosophy.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,259,Miss Peregrine's Home for Peculiar Children was directed by a vegan.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The director of Miss Peregrine's Home for Peculiar Children, Tim Burton, has publicly stated that he does not follow a vegan diet or lifestyle, and therefore could not have directed the film as a vegan.","LABEL: REFUTED
REASON: The director of Miss Peregrine's Home for Peculiar Children, Tim Burton, has publicly stated that he does not follow a vegan diet or lifestyle, and therefore could not have directed the film as a vegan.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,359,Shia LaBeouf appeared in the Indiana Jones film franchise.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Shia LaBeouf appeared in the Indiana Jones film franchise.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Shia LaBeouf appeared in the Indiana Jones film franchise.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,457,Sunrise created a co-production with a design studio.,,SUPPORTED,"LABEL: REFUTED
REASON: The provided evidence does not mention any specific co-production or partnership between Sunrise and a design studio, which suggests that this claim is false.","LABEL: REFUTED
REASON: The provided evidence does not mention any specific co-production or partnership between Sunrise and a design studio, which suggests that this claim is false.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,914,A Game of Thrones is only a show.,,REFUTED,"LABEL: REFUTED
REASON: The show has been adapted into various forms of media, including books, video games, and merchandise, which suggests that it is more than just a show.","LABEL: REFUTED
REASON: The show has been adapted into various forms of media, including books, video games, and merchandise, which suggests that it is more than just a show.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,633,Ted Kaczynski died in a village.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The claim that Ted Kaczynski died in a village is refuted by the available information, as there is no record of his death in a specific village.","LABEL: REFUTED
REASON: The claim that Ted Kaczynski died in a village is refuted by the available information, as there is no record of his death in a specific village.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,286,Jim Carrey is a novelist.,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jim Carrey is a novelist, as it only mentions him as an actor and comedian.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that Jim Carrey is a novelist, as it only mentions him as an actor and comedian.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,231,Winnie Harlow refuses to reveal her feelings for any cause.,,REFUTED,"LABEL: REFUTED
REASON: The statement is inconsistent with Winnie Harlow's public persona and advocacy work, which often involves sharing her personal experiences and opinions on various social issues.","LABEL: REFUTED
REASON: The statement is inconsistent with Winnie Harlow's public persona and advocacy work, which often involves sharing her personal experiences and opinions on various social issues.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,36,Michelle Williams has been in an American film.,,SUPPORTED,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Michelle Williams has been in an American film.","LABEL: REFUTED
REASON: The evidence provided does not suggest that Michelle Williams has been in an American film.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,749,Tina Turner was on hiatus from 1984-1990.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided does not support the claim that Tina Turner was on hiatus from 1984-1990. During this time period, Tina Turner released several albums and singles, including her hit album ""Private Dancer"" in 1984, which achieved great commercial success and cemented her status as a musical icon. Therefore, the claim that she was on hiatus during this time is refuted by the available evidence.","LABEL: REFUTED
REASON: The evidence provided does not support the claim that Tina Turner was on hiatus from 1984-1990. During this time period, Tina Turner released several albums and singles, including her hit album ""Private Dancer"" in 1984, which achieved great commercial success and cemented her status as a musical icon. Therefore, the claim that she was on hiatus during this time is refuted by the available evidence.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,431,Elementary has Jon Michael Hill in its cast.,,SUPPORTED,"LABEL: SUPPORTED
REASON: The evidence supports the claim that Jon Michael Hill is in the cast of Elementary.","LABEL: SUPPORTED
REASON: The evidence supports the claim that Jon Michael Hill is in the cast of Elementary.",0.55,0.55,0.0,SUPPORTED,SUPPORTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,893,"War of the Worlds is exclusively a children's comedy,",,REFUTED,"LABEL: REFUTED
REASON: The film features scenes of violence, panic, and destruction, which are not typically associated with children's comedies.","LABEL: REFUTED
REASON: The film features scenes of violence, panic, and destruction, which are not typically associated with children's comedies.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,732,Geraldine Chaplin made her American acting debut in 1985.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided states that Geraldine Chaplin made her American acting debut in 1985, but there is no information available to confirm this claim.","LABEL: REFUTED
REASON: The evidence provided states that Geraldine Chaplin made her American acting debut in 1985, but there is no information available to confirm this claim.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
0,base,452,Keanu Reeves was in Trivium,,NOT ENOUGH INFO,"LABEL: REFUTED
REASON: The provided evidence does not support the claim that Keanu Reeves was in the band Trivium. There is no credible source or information that suggests Keanu Reeves was a member of the band.","LABEL: REFUTED
REASON: The provided evidence does not support the claim that Keanu Reeves was in the band Trivium. There is no credible source or information that suggests Keanu Reeves was a member of the band.",0.2,0.2,0.0,REFUTED,REFUTED,False,False,0.0,0.0,0.0,0.0,neutral,neutral,still_wrong,False,base_keep
0,base,687,Didier Drogba is a sheep.,,REFUTED,"LABEL: REFUTED
REASON: The evidence provided does not suggest that Didier Drogba is a sheep. In fact, there is no evidence to support this claim at all.","LABEL: REFUTED
REASON: The evidence provided does not suggest that Didier Drogba is a sheep. In fact, there is no evidence to support this claim at all.",0.55,0.55,0.0,REFUTED,REFUTED,True,True,0.0,0.0,0.0,0.0,neutral,neutral,already_correct,False,base_keep
