mode,run,q_idx,question,reference,answer,gold_ok,pred_ok,score,threshold,judge_ok,ent,con,selfcheck
full,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.38075539292767646,0.77,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
full,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.38075539292767646,0.77,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
full,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.38075539292767646,0.77,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
full,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.38075539292767646,0.77,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
full,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.84576982311594,0.77,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
full,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.84576982311594,0.77,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
full,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.84576982311594,0.77,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
full,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.84576982311594,0.77,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
full,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.84576982311594,0.77,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
full,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8110242549236865,0.77,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
full,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8110242549236865,0.77,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
full,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8110242549236865,0.77,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
full,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8110242549236865,0.77,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
full,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8110242549236865,0.77,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
full,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7831080498546362,0.77,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
full,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7831080498546362,0.77,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
full,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7831080498546362,0.77,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
full,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7831080498546362,0.77,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
full,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7831080498546362,0.77,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
full,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7747783940874174,0.77,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
full,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7747783940874174,0.77,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
full,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7747783940874174,0.77,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
full,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7747783940874174,0.77,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_judge,0,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,0,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,0,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,0,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,0,505,where does prime rib come from on a cow,the primal rib,Rib,False,True,0.7758280027657746,0.76,False,0.936211347579956,0.01293603889644146,0.13214106857776642
no_judge,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.788057642779313,0.76,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_judge,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.788057642779313,0.76,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_judge,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.788057642779313,0.76,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_judge,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.788057642779313,0.76,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_judge,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.788057642779313,0.76,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_judge,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.7944256987189874,0.76,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_judge,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.7944256987189874,0.76,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_judge,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.7944256987189874,0.76,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_judge,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.7944256987189874,0.76,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_judge,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.7944256987189874,0.76,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_judge,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.6943933024226377,0.76,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_judge,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.6943933024226377,0.76,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_judge,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.6943933024226377,0.76,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_judge,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.6943933024226377,0.76,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_judge,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.6943933024226377,0.76,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_judge,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.7963846929371357,0.76,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_judge,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.7963846929371357,0.76,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_judge,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.7963846929371357,0.76,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_judge,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.7963846929371357,0.76,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_judge,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.7963846929371357,0.76,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_judge,0,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri,True,False,0.6476421424963822,0.76,True,0.8458517789840698,0.06934938579797745,0.5972128510475159
no_judge,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.40659789872976637,0.76,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_judge,0,425,is coca cola a public or private company,Public,public company,True,False,0.601654673339605,0.76,True,0.4922698140144348,0.006642753724008799,0.0021051932126283646
no_judge,0,425,is coca cola a public or private company,Public,public company,True,False,0.601654673339605,0.76,True,0.4922698140144348,0.006642753724008799,0.0021051932126283646
no_judge,0,425,is coca cola a public or private company,Public,public company,True,False,0.601654673339605,0.76,True,0.4922698140144348,0.006642753724008799,0.0021051932126283646
no_judge,0,425,is coca cola a public or private company,Public,public company,True,False,0.601654673339605,0.76,True,0.4922698140144348,0.006642753724008799,0.0021051932126283646
no_judge,0,425,is coca cola a public or private company,Public,public company,True,False,0.601654673339605,0.76,True,0.4922698140144348,0.006642753724008799,0.0021051932126283646
no_judge,0,123,when is the president sworn into office (date and time of an odd or even year),at noon on the 20th day of January,January 20th,False,True,0.7938328126336273,0.76,False,0.9703647494316101,0.001509997178800404,0.001860397751443088
no_judge,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.47941852177027616,0.76,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_judge,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.47941852177027616,0.76,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_judge,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.47941852177027616,0.76,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_judge,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.47941852177027616,0.76,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_judge,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.47941852177027616,0.76,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_judge,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.857627060167336,0.76,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_judge,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.857627060167336,0.76,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_judge,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.857627060167336,0.76,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_judge,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.857627060167336,0.76,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_judge,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.857627060167336,0.76,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_judge,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8144727300736122,0.76,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_judge,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8144727300736122,0.76,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_judge,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8144727300736122,0.76,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_judge,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8144727300736122,0.76,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_judge,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.8144727300736122,0.76,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_judge,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7794018091168254,0.76,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_judge,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7794018091168254,0.76,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_judge,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7794018091168254,0.76,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_judge,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7794018091168254,0.76,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_judge,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.7794018091168254,0.76,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_judge,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7697273450708184,0.76,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_judge,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7697273450708184,0.76,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_judge,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7697273450708184,0.76,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_judge,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.7697273450708184,0.76,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_mnli,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.6939818931023845,0.6900000000000001,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_mnli,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.6939818931023845,0.6900000000000001,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_mnli,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.6939818931023845,0.6900000000000001,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_mnli,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.6939818931023845,0.6900000000000001,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_mnli,0,158,when did they stop cigarette advertising on television,"January 2, 1971",1971,False,True,0.6939818931023845,0.6900000000000001,True,0.9206445813179016,0.007633087690919638,0.015161831863224506
no_mnli,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.6942371512001211,0.6900000000000001,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_mnli,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.6942371512001211,0.6900000000000001,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_mnli,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.6942371512001211,0.6900000000000001,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_mnli,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.6942371512001211,0.6900000000000001,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_mnli,0,235,when was the first star wars film released,"May 25, 1977",1977,False,True,0.6942371512001211,0.6900000000000001,True,0.9309532046318054,0.007198367267847061,0.01477950531989336
no_mnli,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.4421374142395727,0.6900000000000001,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_mnli,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.4421374142395727,0.6900000000000001,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_mnli,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.4421374142395727,0.6900000000000001,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_mnli,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.4421374142395727,0.6900000000000001,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_mnli,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.4421374142395727,0.6900000000000001,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_mnli,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.6922192894938317,0.6900000000000001,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_mnli,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.6922192894938317,0.6900000000000001,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_mnli,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.6922192894938317,0.6900000000000001,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_mnli,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.6922192894938317,0.6900000000000001,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_mnli,0,378,when was the first episode of scooby doo,"September 13, 1969",1969,False,True,0.6922192894938317,0.6900000000000001,True,0.9408456683158875,0.009646076709032059,0.020125627517700195
no_mnli,0,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri,True,False,0.6322885784687418,0.6900000000000001,True,0.8458517789840698,0.06934938579797745,0.5972128510475159
no_mnli,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.166081730987538,0.6900000000000001,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_mnli,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.166081730987538,0.6900000000000001,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_mnli,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.166081730987538,0.6900000000000001,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_mnli,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.166081730987538,0.6900000000000001,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_mnli,0,100,when did refrigerator perry play for the bears,1985–1993,1985,True,False,0.166081730987538,0.6900000000000001,False,0.7612598538398743,0.0694856122136116,0.010116306133568287
no_mnli,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.7707549600382194,0.6900000000000001,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_mnli,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.7707549600382194,0.6900000000000001,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_mnli,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.7707549600382194,0.6900000000000001,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_mnli,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.7707549600382194,0.6900000000000001,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_mnli,0,247,where in the bible is the book of revelation,in the New Testament,New Testament,False,True,0.7707549600382194,0.6900000000000001,True,0.9515572190284729,0.008295625448226929,0.004563156049698591
no_mnli,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.714844049750404,0.6900000000000001,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_mnli,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.714844049750404,0.6900000000000001,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_mnli,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.714844049750404,0.6900000000000001,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_mnli,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.714844049750404,0.6900000000000001,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_mnli,0,385,who sang the song i think we're alone now,Tommy James and the Shondells,the Shondells,False,True,0.714844049750404,0.6900000000000001,True,0.9521198272705078,0.013848228380084038,0.06191292032599449
no_mnli,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.6928195482373916,0.6900000000000001,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_mnli,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.6928195482373916,0.6900000000000001,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_mnli,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.6928195482373916,0.6900000000000001,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_mnli,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.6928195482373916,0.6900000000000001,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_mnli,0,754,when did gimme gimme gimme start,8 January 1999,1999,False,True,0.6928195482373916,0.6900000000000001,True,0.9110300540924072,0.01033493597060442,0.0152053851634264
no_mnli,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.6955498365062448,0.6900000000000001,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_mnli,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.6955498365062448,0.6900000000000001,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_mnli,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.6955498365062448,0.6900000000000001,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_mnli,0,797,where does a brisket come from on a cow,the breast or lower chest,the chest,False,True,0.6955498365062448,0.6900000000000001,True,0.9142612814903259,0.02508704923093319,0.13961293187458068
no_selfcheck,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.5067317459042426,0.81,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_selfcheck,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.5067317459042426,0.81,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_selfcheck,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.5067317459042426,0.81,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_selfcheck,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.5067317459042426,0.81,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_selfcheck,0,265,the area enclosed by hysteresis loop is a measure of,energy loss,Energy,True,False,0.5067317459042426,0.81,False,0.818706214427948,0.07734997570514679,0.02090928889811039
no_selfcheck,0,799,india's first arctic research station set up in 2008 what is the name,Himadri Station,Himadri,True,False,0.707164457095442,0.81,True,0.8458517789840698,0.06934938579797745,0.5972128510475159
no_selfcheck,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.4250036788207513,0.81,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_selfcheck,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.4250036788207513,0.81,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_selfcheck,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.4250036788207513,0.81,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
no_selfcheck,0,489,when does closure of the ductus arteriosus occur,birth,After birth,True,False,0.4250036788207513,0.81,True,0.4977587163448334,0.16458868980407715,0.005167657509446144
